d,Lat,Lon,DateString
-0.0753892289286389,39.3604469072162,16.2278604123713,04-May-2017 17:25:14
-0.0992575091314232,39.36043,16.22786,04-May-2017 17:25:14
-0.0885422220445482,39.3604291578947,16.2278606315789,04-May-2017 17:25:14
-0.0748568927172223,39.3604283157895,16.2278612631579,04-May-2017 17:25:14
-0.119817092222985,39.3604274736842,16.2278618947368,04-May-2017 17:25:14
-0.0433443128730768,39.3604266315789,16.2278625263158,04-May-2017 17:25:14
-0.144473458552625,39.3604257894737,16.2278631578947,04-May-2017 17:25:14
-0.0314204723317008,39.3604249473684,16.2278637894737,04-May-2017 17:25:14
-0.140617656923482,39.3604241052631,16.2278644210526,04-May-2017 17:25:14
-0.0506796823988386,39.3604232631579,16.2278650526316,04-May-2017 17:25:14
-0.109723875606277,39.3604224210526,16.2278656842105,04-May-2017 17:25:14
-0.0871781335715001,39.3604215789473,16.2278663157895,04-May-2017 17:25:14
-0.0745447883772535,39.3604207368421,16.2278669473684,04-May-2017 17:25:14
-0.11496646434469,39.3604198947368,16.2278675789474,04-May-2017 17:25:14
-0.0582059921390309,39.3604190526315,16.2278682105263,04-May-2017 17:25:14
-0.118657495301478,39.3604182105263,16.2278688421053,04-May-2017 17:25:14
-0.0656316371774921,39.360417368421,16.2278694736842,04-May-2017 17:25:14
-0.10389879571964,39.3604165263158,16.2278701052632,04-May-2017 17:25:14
-0.0828601994682093,39.3604156842105,16.2278707368421,04-May-2017 17:25:14
-0.0891041852582827,39.3604148421052,16.2278713684211,04-May-2017 17:25:14
-0.0914750738666408,39.360414,16.227872,04-May-2017 17:25:14
-0.0886605226227837,39.3604131578947,16.227872631579,04-May-2017 17:25:14
-0.0839459307408661,39.3604123157894,16.2278732631579,04-May-2017 17:25:14
-0.102080205762969,39.3604114736842,16.2278738947369,04-May-2017 17:25:14
-0.0681746331242921,39.3604106315789,16.2278745263158,04-May-2017 17:25:14
-0.116181342831929,39.3604097894736,16.2278751578948,04-May-2017 17:25:14
-0.0594631565302095,39.3604089473684,16.2278757894737,04-May-2017 17:25:14
-0.11704175087775,39.3604081052631,16.2278764210527,04-May-2017 17:25:14
-0.067264579873524,39.3604072631578,16.2278770526316,04-May-2017 17:25:14
-0.101682796053511,39.3604064210526,16.2278776842106,04-May-2017 17:25:14
-0.0876096834385806,39.3604055789473,16.2278783157895,04-May-2017 17:25:14
-0.0798606374097397,39.360404736842,16.2278789473685,04-May-2017 17:25:14
-0.107456767849799,39.3604038947368,16.2278795789474,04-May-2017 17:25:14
-0.0647004631781539,39.3604030526315,16.2278802105264,04-May-2017 17:25:14
-0.116668193235186,39.3604022105262,16.2278808421053,04-May-2017 17:25:14
-0.0612135039861174,39.360401368421,16.2278814736843,04-May-2017 17:25:14
-0.116021956961914,39.3604005263157,16.2278821052632,04-May-2017 17:25:14
-0.0637720767724115,39.3603996842104,16.2278827368422,04-May-2017 17:25:14
-0.113783840014599,39.3603988421052,16.2278833684211,04-May-2017 17:25:14
-0.0642685513987155,39.3603979999999,16.2278840000001,04-May-2017 17:25:14
-0.115358872486225,39.3603971578946,16.227884631579,04-May-2017 17:25:14
-0.0615604533645283,39.3603963157894,16.227885263158,04-May-2017 17:25:14
-0.117462731635108,39.3603954736841,16.2278858947369,04-May-2017 17:25:14
-0.0621513882080601,39.3603946315788,16.2278865263159,04-May-2017 17:25:14
-0.112517265280608,39.3603937894736,16.2278871578948,04-May-2017 17:25:14
-0.072303642111226,39.3603929473683,16.2278877894738,04-May-2017 17:25:14
-0.0974931783495392,39.3603921052631,16.2278884210527,04-May-2017 17:25:14
-0.0908882478401971,39.3603912631578,16.2278890526317,04-May-2017 17:25:14
-0.0774431650413673,39.3603904210525,16.2278896842106,04-May-2017 17:25:14
-0.110119127895372,39.3603895789473,16.2278903157896,04-May-2017 17:25:14
-0.0612073940639044,39.360388736842,16.2278909473685,04-May-2017 17:25:14
-0.121734811170085,39.3603878947367,16.2278915789475,04-May-2017 17:25:14
-0.0552849381264739,39.3603870526315,16.2278922105264,04-May-2017 17:25:14
-0.121589960288885,39.3603862105262,16.2278928421054,04-May-2017 17:25:14
-0.0613497927104884,39.3603853684209,16.2278934736843,04-May-2017 17:25:14
-0.110389266513504,39.3603845263157,16.2278941052633,04-May-2017 17:25:14
-0.0763890104154205,39.3603836842104,16.2278947368422,04-May-2017 17:25:14
-0.0934600197454492,39.3603828421051,16.2278953684212,04-May-2017 17:25:14
-0.0928442959475807,39.3603819999999,16.2278960000001,04-May-2017 17:25:14
-0.0801253753731406,39.3603811578946,16.2278966315791,04-May-2017 17:25:14
-0.100714138879689,39.3603803157893,16.227897263158,04-May-2017 17:25:14
-0.0793601471267586,39.3603794736841,16.2278978947369,04-May-2017 17:25:14
-0.0940470999950116,39.3603786315788,16.2278985263159,04-May-2017 17:25:14
-0.0923823511960124,39.3603777894735,16.2278991578948,04-May-2017 17:25:14
-0.0771657266774505,39.3603769473683,16.2278997894738,04-May-2017 17:25:14
-0.109816986419686,39.360376105263,16.2279004210527,04-May-2017 17:25:14
-0.0627348781670886,39.3603752631577,16.2279010526317,04-May-2017 17:25:14
-0.118291906654109,39.3603744210525,16.2279016842106,04-May-2017 17:25:14
-0.0621540305947737,39.3603735789472,16.2279023157896,04-May-2017 17:25:14
-0.110447785657888,39.3603727368419,16.2279029473685,04-May-2017 17:25:14
-0.0777197091250001,39.3603718947367,16.2279035789475,04-May-2017 17:25:14
-0.0890010409433953,39.3603710526314,16.2279042105264,04-May-2017 17:25:15
-0.102513148794216,39.3603702105261,16.2279048421054,04-May-2017 17:25:15
-0.0639361250751398,39.3603693684209,16.2279054736843,04-May-2017 17:25:15
-0.12463529495031,39.3603685263156,16.2279061052633,04-May-2017 17:25:15
-0.0479471386188572,39.3603676842104,16.2279067368422,04-May-2017 17:25:15
-0.131864219949404,39.3603668421051,16.2279073684212,04-May-2017 17:25:15
-0.0511661846580958,39.3603659999998,16.2279080000001,04-May-2017 17:25:15
-0.11810616777525,39.3603651578946,16.2279086315791,04-May-2017 17:25:15
-0.0737571893643713,39.3603643157893,16.227909263158,04-May-2017 17:25:15
-0.0902684493304409,39.360363473684,16.227909894737,04-May-2017 17:25:15
-0.10207573274875,39.3603626315788,16.2279105263159,04-May-2017 17:25:15
-0.0665321079922449,39.3603617894735,16.2279111578949,04-May-2017 17:25:15
-0.117236710566066,39.3603609473682,16.2279117894738,04-May-2017 17:25:15
-0.0619355908187308,39.360360105263,16.2279124210528,04-May-2017 17:25:15
-0.111964304140374,39.3603592631577,16.2279130526317,04-May-2017 17:25:15
-0.0740394223593165,39.3603584210524,16.2279136842107,04-May-2017 17:25:15
-0.0976062968157182,39.3603575789472,16.2279143157896,04-May-2017 17:25:15
-0.0860727848088839,39.3603567368419,16.2279149473686,04-May-2017 17:25:15
-0.0911872528123737,39.3603558947366,16.2279155789475,04-May-2017 17:25:15
-0.0860060269080277,39.3603550526314,16.2279162105265,04-May-2017 17:25:15
-0.0960974864159227,39.3603542105261,16.2279168421054,04-May-2017 17:25:15
-0.0799331237883786,39.3603533684208,16.2279174736844,04-May-2017 17:25:15
-0.0990184596879216,39.3603525263156,16.2279181052633,04-May-2017 17:25:15
-0.083716843437691,39.3603516842103,16.2279187368423,04-May-2017 17:25:15
-0.0871945184754656,39.360350842105,16.2279193684212,04-May-2017 17:25:15
-0.102139101834093,39.36035,16.22792,04-May-2017 17:25:15
-0.0663762241197121,39.3603494,16.2279205,04-May-2017 17:25:15
-0.119510813549711,39.3603488,16.227921,04-May-2017 17:25:15
-0.0585108604672422,39.3603482,16.2279215,04-May-2017 17:25:15
-0.113448847980052,39.3603476,16.227922,04-May-2017 17:25:15
-0.0800024595080242,39.360347,16.2279225,04-May-2017 17:25:15
-0.0788038113191808,39.3603464,16.227923,04-May-2017 17:25:15
-0.122065168889174,39.3603458,16.2279235,04-May-2017 17:25:15
-0.0375813750137715,39.3603452,16.227924,04-May-2017 17:25:15
-0.153524852496626,39.3603446,16.2279245,04-May-2017 17:25:15
-0.0236454219096689,39.360344,16.227925,04-May-2017 17:25:15
-0.145204524208495,39.3603434,16.2279255,04-May-2017 17:25:15
-0.0549747018762646,39.3603428,16.227926,04-May-2017 17:25:15
-0.0944219330976055,39.3603422,16.2279265,04-May-2017 17:25:15
-0.118207430035042,39.3603416,16.227927,04-May-2017 17:25:15
-0.0278870670372517,39.360341,16.2279275,04-May-2017 17:25:15
-0.178664895035041,39.3603404,16.227928,04-May-2017 17:25:15
0.0184280374330433,39.3603398,16.2279285,04-May-2017 17:25:15
-0.205429411175605,39.3603392,16.227929,04-May-2017 17:25:15
0.0232684726254962,39.3603386,16.2279295,04-May-2017 17:25:15
-0.188950615632332,39.360338,16.22793,04-May-2017 17:25:15
-0.0117954224239024,39.3603374,16.2279305,04-May-2017 17:25:15
-0.139368092320008,39.3603368,16.227931,04-May-2017 17:25:15
-0.07146649695405,39.3603362,16.2279315,04-May-2017 17:25:15
-0.0740296484353935,39.3603356,16.227932,04-May-2017 17:25:15
-0.138309651893646,39.360335,16.2279325,04-May-2017 17:25:15
-0.00989896372570475,39.3603344,16.227933,04-May-2017 17:25:15
-0.195341189636676,39.3603338,16.2279335,04-May-2017 17:25:15
0.0352664124004516,39.3603332,16.227934,04-May-2017 17:25:15
-0.223901108533695,39.3603326,16.2279345,04-May-2017 17:25:15
0.0430254994194091,39.360332,16.227935,04-May-2017 17:25:15
-0.20824002461922,39.3603314,16.2279355,04-May-2017 17:25:15
0.00365488087813868,39.3603308,16.227936,04-May-2017 17:25:15
-0.147926475329377,39.3603302,16.2279365,04-May-2017 17:25:15
-0.0718485213873015,39.3603296,16.227937,04-May-2017 17:25:15
-0.0655575509675346,39.360329,16.2279375,04-May-2017 17:25:15
-0.151413016799689,39.3603284,16.227938,04-May-2017 17:25:15
0.00147133092922418,39.3603278,16.2279385,04-May-2017 17:25:15
-0.197713099770479,39.3603272,16.227939,04-May-2017 17:25:15
0.0214916355502013,39.3603266,16.2279395,04-May-2017 17:25:15
-0.189495010159156,39.360326,16.22794,04-May-2017 17:25:15
-0.013168604144319,39.3603254,16.2279404999999,04-May-2017 17:25:15
-0.133852920448963,39.3603248,16.2279409999999,04-May-2017 17:25:15
-0.0814954552744318,39.3603242,16.2279414999999,04-May-2017 17:25:15
-0.0630315984665454,39.3603236,16.2279419999999,04-May-2017 17:25:15
-0.144228910175961,39.360323,16.2279424999999,04-May-2017 17:25:15
-0.0179625842647688,39.3603224,16.2279429999999,04-May-2017 17:25:15
-0.164723274046227,39.3603218,16.2279434999999,04-May-2017 17:25:15
-0.0251334236566239,39.3603212,16.2279439999999,04-May-2017 17:25:15
-0.131529359639329,39.3603206,16.2279444999999,04-May-2017 17:25:15
-0.0780895727042302,39.36032,16.2279449999999,04-May-2017 17:25:15
-0.0689478714628979,39.3603194,16.2279454999999,04-May-2017 17:25:15
-0.138145195778791,39.3603188,16.2279459999999,04-May-2017 17:25:15
-0.0234132799674806,39.3603182,16.2279464999999,04-May-2017 17:25:15
-0.159874696824517,39.3603176,16.2279469999999,04-May-2017 17:25:15
-0.0302100537405981,39.360317,16.2279474999999,04-May-2017 17:25:15
-0.125591644150295,39.3603164,16.2279479999999,04-May-2017 17:25:15
-0.0854564073931092,39.3603158,16.2279484999999,04-May-2017 17:25:15
-0.0601810340769761,39.3603152,16.2279489999999,04-May-2017 17:25:15
-0.148320522392594,39.3603146,16.2279494999999,04-May-2017 17:25:15
-0.0120255199621575,39.360314,16.2279499999999,04-May-2017 17:25:15
-0.172656194514771,39.3603134,16.2279504999999,04-May-2017 17:25:15
-0.016064666377729,39.3603128,16.2279509999999,04-May-2017 17:25:15
-0.141001515406059,39.3603122,16.2279514999999,04-May-2017 17:25:15
-0.0698153374170239,39.3603116,16.2279519999999,04-May-2017 17:25:15
-0.0743106967506398,39.360311,16.2279524999999,04-May-2017 17:25:15
-0.138540120542317,39.3603104,16.2279529999999,04-May-2017 17:25:15
-0.0144749795977126,39.3603098,16.2279534999999,04-May-2017 17:25:15
-0.180350422010756,39.3603092,16.2279539999999,04-May-2017 17:25:15
0.00309042047455998,39.3603086,16.2279544999999,04-May-2017 17:25:15
-0.171265187771128,39.360308,16.2279549999999,04-May-2017 17:25:15
-0.0311323617671791,39.3603074,16.2279554999999,04-May-2017 17:25:15
-0.117201098984291,39.3603068,16.2279559999999,04-May-2017 17:25:15
-0.0968433563602311,39.3603062,16.2279564999999,04-May-2017 17:25:15
-0.0498888025041326,39.3603056,16.2279569999999,04-May-2017 17:25:15
-0.155507549376951,39.360305,16.2279574999999,04-May-2017 17:25:16
-0.00879483844459858,39.3603044,16.2279579999999,04-May-2017 17:25:16
-0.173127010149682,39.3603038,16.2279584999999,04-May-2017 17:25:16
-0.0165356325428243,39.3603032,16.2279589999999,04-May-2017 17:25:16
-0.142722378267184,39.3603026,16.2279594999999,04-May-2017 17:25:16
-0.0629098847443162,39.360302,16.2279599999999,04-May-2017 17:25:16
-0.0898947653195745,39.3603014,16.2279604999999,04-May-2017 17:25:16
-0.111930836949147,39.3603008,16.2279609999999,04-May-2017 17:25:16
-0.053646118366173,39.3603002,16.2279614999999,04-May-2017 17:25:16
-0.129795527990311,39.3602996,16.2279619999999,04-May-2017 17:25:16
-0.0553180127813111,39.360299,16.2279624999999,04-May-2017 17:25:16
-0.11230091714351,39.3602984,16.2279629999999,04-May-2017 17:25:16
-0.0809606319390172,39.3602978,16.2279634999999,04-May-2017 17:25:16
-0.0886048695680959,39.3602972,16.2279639999999,04-May-2017 17:25:16
-0.0926100949716439,39.3602966,16.2279644999999,04-May-2017 17:25:16
-0.0967617066818108,39.360296,16.2279649999999,04-May-2017 17:25:16
-0.0615889218539595,39.3602954,16.2279654999999,04-May-2017 17:25:16
-0.147619898983527,39.3602948,16.2279659999999,04-May-2017 17:25:16
-0.000525439648756344,39.3602942,16.2279664999999,04-May-2017 17:25:16
-0.203853485539947,39.3602936,16.2279669999999,04-May-2017 17:25:16
0.0329265409615278,39.360293,16.2279674999999,04-May-2017 17:25:16
-0.197728233471752,39.3602924,16.2279679999999,04-May-2017 17:25:16
-0.0239662859307306,39.3602918,16.2279684999999,04-May-2017 17:25:16
-0.0887783791697786,39.3602912,16.2279689999999,04-May-2017 17:25:16
-0.174032660413728,39.3602906,16.2279694999999,04-May-2017 17:25:16
0.0794342767013419,39.36029,16.22797,04-May-2017 17:25:16
-0.329181948820042,39.3602893577982,16.2279701834862,04-May-2017 17:25:16
0.188496717077457,39.3602887155963,16.2279703669725,04-May-2017 17:25:16
-0.365517789364886,39.3602880733945,16.2279705504587,04-May-2017 17:25:16
0.139141209784804,39.3602874311927,16.227970733945,04-May-2017 17:25:16
-0.235856973466361,39.3602867889908,16.2279709174312,04-May-2017 17:25:16
-0.0472202612677408,39.360286146789,16.2279711009174,04-May-2017 17:25:16
-0.0298221233924761,39.3602855045872,16.2279712844037,04-May-2017 17:25:16
-0.231399676105348,39.3602848623853,16.2279714678899,04-May-2017 17:25:16
0.0966276998157549,39.3602842201835,16.2279716513762,04-May-2017 17:25:16
-0.278932714080284,39.3602835779817,16.2279718348624,04-May-2017 17:25:16
0.0635593797886133,39.3602829357798,16.2279720183486,04-May-2017 17:25:16
-0.182846232297513,39.360282293578,16.2279722018349,04-May-2017 17:25:16
-0.0642927800645775,39.3602816513762,16.2279723853211,04-May-2017 17:25:16
-0.059461720753892,39.3602810091743,16.2279725688074,04-May-2017 17:25:16
-0.151692069695259,39.3602803669725,16.2279727522936,04-May-2017 17:25:16
-0.0273567528673181,39.3602797247707,16.2279729357798,04-May-2017 17:25:16
-0.125350029888231,39.3602790825688,16.2279731192661,04-May-2017 17:25:16
-0.0999091151725995,39.360278440367,16.2279733027523,04-May-2017 17:25:16
-0.0299631862864271,39.3602777981652,16.2279734862386,04-May-2017 17:25:16
-0.19030269961331,39.3602771559633,16.2279736697248,04-May-2017 17:25:16
0.0298250503093272,39.3602765137615,16.227973853211,04-May-2017 17:25:16
-0.201675241978621,39.3602758715597,16.2279740366973,04-May-2017 17:25:16
-0.0142145184663065,39.3602752293578,16.2279742201835,04-May-2017 17:25:16
-0.106846172698011,39.360274587156,16.2279744036697,04-May-2017 17:25:16
-0.145165623846023,39.3602739449542,16.227974587156,04-May-2017 17:25:16
0.038259159596765,39.3602733027523,16.2279747706422,04-May-2017 17:25:16
-0.278991923766438,39.3602726605505,16.2279749541285,04-May-2017 17:25:16
0.135779701614201,39.3602720183487,16.2279751376147,04-May-2017 17:25:16
-0.319689995629466,39.3602713761468,16.2279753211009,04-May-2017 17:25:16
0.107067007256873,39.360270733945,16.2279755045872,04-May-2017 17:25:16
-0.219742281118178,39.3602700917432,16.2279756880734,04-May-2017 17:25:16
-0.0540421898613139,39.3602694495413,16.2279758715597,04-May-2017 17:25:16
-0.0189031978192365,39.3602688073395,16.2279760550459,04-May-2017 17:25:16
-0.264868715022532,39.3602681651377,16.2279762385321,04-May-2017 17:25:16
0.168642225148286,39.3602675229358,16.2279764220184,04-May-2017 17:25:16
-0.398626804597828,39.360266880734,16.2279766055046,04-May-2017 17:25:16
0.226819171482784,39.3602662385322,16.2279767889909,04-May-2017 17:25:16
-0.372845770924409,39.3602655963303,16.2279769724771,04-May-2017 17:25:16
0.123789425994857,39.3602649541285,16.2279771559633,04-May-2017 17:25:16
-0.21296810013843,39.3602643119267,16.2279773394496,04-May-2017 17:25:16
-0.0635688170300328,39.3602636697248,16.2279775229358,04-May-2017 17:25:16
-0.0300993470840383,39.360263027523,16.2279777064221,04-May-2017 17:25:16
-0.214262372696762,39.3602623853212,16.2279778899083,04-May-2017 17:25:16
0.0701520523566824,39.3602617431193,16.2279780733945,04-May-2017 17:25:16
-0.257915285502379,39.3602611009175,16.2279782568808,04-May-2017 17:25:16
0.0624239439048983,39.3602604587157,16.227978440367,04-May-2017 17:25:16
-0.212285909446148,39.3602598165138,16.2279786238533,04-May-2017 17:25:16
-0.00421783253019951,39.360259174312,16.2279788073395,04-May-2017 17:25:16
-0.140386661336838,39.3602585321102,16.2279789908257,04-May-2017 17:25:16
-0.0702600802930848,39.3602578899083,16.227979174312,04-May-2017 17:25:16
-0.0854975378111853,39.3602572477065,16.2279793577982,04-May-2017 17:25:16
-0.113933051474365,39.3602566055047,16.2279795412845,04-May-2017 17:25:16
-0.0501573215877016,39.3602559633028,16.2279797247707,04-May-2017 17:25:16
-0.144318553804658,39.360255321101,16.2279799082569,04-May-2017 17:25:16
-0.0230804911155072,39.3602546788992,16.2279800917432,04-May-2017 17:25:16
-0.16719720664553,39.3602540366973,16.2279802752294,04-May-2017 17:25:16
-0.0076101648012066,39.3602533944955,16.2279804587157,04-May-2017 17:25:16
-0.171219962149538,39.3602527522937,16.2279806422019,04-May-2017 17:25:16
-0.0182950322691413,39.3602521100918,16.2279808256881,04-May-2017 17:25:16
-0.144963385410181,39.36025146789,16.2279810091744,04-May-2017 17:25:16
-0.0580327340116199,39.3602508256882,16.2279811926606,04-May-2017 17:25:16
-0.0966368953123475,39.3602501834864,16.2279813761469,04-May-2017 17:25:16
-0.108543494397152,39.3602495412845,16.2279815596331,04-May-2017 17:25:16
-0.0503906094230998,39.3602488990827,16.2279817431193,04-May-2017 17:25:16
-0.145705496258784,39.3602482568809,16.2279819266056,04-May-2017 17:25:16
-0.0246676112211364,39.360247614679,16.2279821100918,04-May-2017 17:25:16
-0.160371102794399,39.3602469724772,16.227982293578,04-May-2017 17:25:16
-0.0187924191492996,39.3602463302754,16.2279824770643,04-May-2017 17:25:16
-0.16048138536323,39.3602456880735,16.2279826605505,04-May-2017 17:25:16
-0.0221509324698087,39.3602450458717,16.2279828440368,04-May-2017 17:25:16
-0.154432566730414,39.3602444036699,16.227983027523,04-May-2017 17:25:16
-0.031926915678424,39.360243761468,16.2279832110092,04-May-2017 17:25:16
-0.138893698168202,39.3602431192662,16.2279833944955,04-May-2017 17:25:16
-0.0551394241795153,39.3602424770644,16.2279835779817,04-May-2017 17:25:16
-0.107720444680458,39.3602418348625,16.227983761468,04-May-2017 17:25:17
-0.0921695482859876,39.3602411926607,16.2279839449542,04-May-2017 17:25:17
-0.0695050403906807,39.3602405504589,16.2279841284404,04-May-2017 17:25:17
-0.125407912909771,39.360239908257,16.2279843119267,04-May-2017 17:25:17
-0.0473648833907698,39.3602392660552,16.2279844954129,04-May-2017 17:25:17
-0.132377877647389,39.3602386238534,16.2279846788992,04-May-2017 17:25:17
-0.0562885265821319,39.3602379816515,16.2279848623854,04-May-2017 17:25:17
