0.000000000000000000000000000000
-0.185600171107214380000000000000
-0.046229913949520425000000000000
0.255442988729765450000000000000
0.433165055458728190000000000000
0.491340959243535770000000000000
0.491340959243535770000000000000
0.281925376115828570000000000000
0.168549390133888060000000000000
-0.244895415250653810000000000000
-0.534333855103083510000000000000
-0.542743248097637300000000000000
-0.439796068040126160000000000000
-0.443822820038642820000000000000
-0.533250763476800670000000000000
-0.533250763476800670000000000000
-0.629331408716802930000000000000
-0.337970827703150960000000000000
0.381280071428650610000000000000
0.875121655391421730000000000000
1.647.829.146.025.150.000.000.000.000.000
2.360.839.959.698.560.000.000.000.000.000
2.929.944.330.905.690.000.000.000.000.000
3.560.401.505.716.990.000.000.000.000.000
3.601.155.919.781.260.000.000.000.000.000
3.439.865.313.944.660.000.000.000.000.000
2.931.388.541.967.970.000.000.000.000.000
2.002.910.200.801.470.000.000.000.000.000
0.722048763340842890000000000000
-0.318926062213015340000000000000
-1.171.776.097.985.750.000.000.000.000.000
1.949.977.780.902.700.000.000.000.000.000
2.146.317.343.360.720.000.000.000.000.000
9.352.940.508.466.320.000.000.000.000.000
6.134.517.774.288.070.000.000.000.000.000
4.535.384.348.233.190.000.000.000.000.000
1.690.653.067.987.140.000.000.000.000.000
2.898.583.646.676.900.000.000.000.000.000
2.387.107.451.106.580.000.000.000.000.000
2.751.335.052.921.980.000.000.000.000.000
2.771.525.166.857.700.000.000.000.000.000
2.100.045.805.787.240.000.000.000.000.000
2.171.598.468.127.440.000.000.000.000.000
1.936.483.798.995.460.000.000.000.000.000
1.558.290.285.989.920.000.000.000.000.000
2.923.405.800.202.410.000.000.000.000.000
2.846.866.290.188.770.000.000.000.000.000
2.189.733.132.847.400.000.000.000.000.000
2.446.636.923.342.480.000.000.000.000.000
3.669.131.984.490.190.000.000.000.000.000
3.957.837.016.881.600.000.000.000.000.000
2.655.975.021.152.760.000.000.000.000.000
2.208.530.274.393.870.000.000.000.000.000
1.863.817.961.589.490.000.000.000.000.000
1.565.155.494.740.590.000.000.000.000.000
1.975.340.632.642.430.000.000.000.000.000
1.218.870.466.420.120.000.000.000.000.000
1.055.892.343.528.780.000.000.000.000.000
3.161.673.482.712.570.000.000.000.000.000
1.768.341.413.893.580.000.000.000.000.000
1.617.391.288.413.800.000.000.000.000.000
1.763.302.279.692.430.000.000.000.000.000
1.201.916.669.704.030.000.000.000.000.000
1.804.660.876.979.610.000.000.000.000.000
1.431.795.768.083.760.000.000.000.000.000
1.921.075.843.086.410.000.000.000.000.000
1.786.967.448.245.670.000.000.000.000.000
1.679.391.806.022.290.000.000.000.000.000
2.550.429.042.121.220.000.000.000.000.000
7.516.107.250.702.800.000.000.000.000.000
4.933.949.053.943.290.000.000.000.000.000
2.837.757.362.294.260.000.000.000.000.000
2.246.110.195.279.070.000.000.000.000.000
1.593.629.849.486.250.000.000.000.000.000
3.089.413.126.703.940.000.000.000.000.000
3.507.382.043.510.660.000.000.000.000.000
2.368.753.887.471.030.000.000.000.000.000
1.081.479.576.418.180.000.000.000.000.000
2.826.728.097.437.310.000.000.000.000.000
1.692.824.780.824.960.000.000.000.000.000
2.888.773.531.013.860.000.000.000.000.000
4.735.965.639.055.690.000.000.000.000.000
6.389.010.529.181.670.000.000.000.000.000
4.744.146.070.889.550.000.000.000.000.000
3.003.186.865.674.850.000.000.000.000.000
2.790.210.286.599.320.000.000.000.000.000
2.793.651.891.402.640.000.000.000.000.000
3.449.853.842.091.570.000.000.000.000.000
2.968.056.351.361.490.000.000.000.000.000
1.638.421.560.712.870.000.000.000.000.000
1.148.059.251.521.950.000.000.000.000.000
1.512.543.136.778.640.000.000.000.000.000
2.884.053.511.282.830.000.000.000.000.000
4.161.621.410.561.520.000.000.000.000.000
2.733.283.488.879.280.000.000.000.000.000
1.910.145.416.424.020.000.000.000.000.000
1.695.240.238.988.210.000.000.000.000.000
1.000.536.278.624.530.000.000.000.000.000
1.581.689.626.609.630.000.000.000.000.000
2.060.877.192.176.200.000.000.000.000.000
2.032.179.537.077.560.000.000.000.000.000
1.745.671.965.121.170.000.000.000.000.000
1.208.973.214.861.710.000.000.000.000.000
1.769.468.558.008.640.000.000.000.000.000
4.855.367.053.186.660.000.000.000.000.000
3.556.080.283.332.900.000.000.000.000.000
2.831.748.955.841.800.000.000.000.000.000
2.832.583.692.223.160.000.000.000.000.000
5.398.994.262.046.870.000.000.000.000.000
1.860.321.550.004.990.000.000.000.000.000
1.900.132.781.614.130.000.000.000.000.000
1.137.580.677.357.220.000.000.000.000.000
2.297.284.343.124.900.000.000.000.000.000
2.775.150.095.074.580.000.000.000.000.000
1.962.999.923.825.410.000.000.000.000.000
1.239.973.188.234.050.000.000.000.000.000
1.708.598.241.945.100.000.000.000.000.000
2.220.099.438.910.510.000.000.000.000.000
2.171.560.422.526.550.000.000.000.000.000
1.727.692.873.956.870.000.000.000.000.000
3.980.002.917.753.950.000.000.000.000.000
3.986.181.586.083.910.000.000.000.000.000
3.282.568.778.632.550.000.000.000.000.000
2.065.193.950.629.610.000.000.000.000.000
2.102.204.330.928.580.000.000.000.000.000
