-0.217900000000000010000000000000,9.000000000000000000000000000000
-0.326900000000000020000000000000,20.000000000000000000000000000000
-0.326900000000000020000000000000,30.000000000000000000000000000000
-0.217900000000000010000000000000,40.000000000000000000000000000000
-0.217900000000000010000000000000,50.000000000000000000000000000000
-0.408600000000000020000000000000,59.000000000000000000000000000000
0.000000000000000000000000000000,69.000000000000000000000000000000
0.000000000000000000000000000000,80.000000000000000000000000000000
-0.504000000000000000000000000000,90.000000000000000000000000000000
-0.504000000000000000000000000000,100.000000000000000000000000000000
-0.245200000000000000000000000000,110.000000000000000000000000000000
-0.245200000000000000000000000000,119.000000000000000000000000000000
-0.463100000000000010000000000000,130.000000000000000000000000000000
-0.463100000000000010000000000000,139.000000000000000000000000000000
-0.463100000000000010000000000000,150.000000000000000000000000000000
-0.463100000000000010000000000000,160.000000000000000000000000000000
-0.422200000000000020000000000000,170.000000000000000000000000000000
-0.258799999999999970000000000000,180.000000000000000000000000000000
-0.258799999999999970000000000000,190.000000000000000000000000000000
-0.258799999999999970000000000000,200.000000000000000000000000000000
-0.395000000000000020000000000000,210.000000000000000000000000000000
-0.395000000000000020000000000000,219.000000000000000000000000000000
-0.217900000000000010000000000000,230.000000000000000000000000000000
-0.204300000000000010000000000000,241.000000000000000000000000000000
-0.204300000000000010000000000000,250.000000000000000000000000000000
-0.204300000000000010000000000000,263.000000000000000000000000000000
-0.381400000000000020000000000000,270.000000000000000000000000000000
-0.381400000000000020000000000000,280.000000000000000000000000000000
-0.081699999999999995000000000000,292.000000000000000000000000000000
-0.081699999999999995000000000000,300.000000000000000000000000000000
-0.190700000000000010000000000000,310.000000000000000000000000000000
-0.204300000000000010000000000000,320.000000000000000000000000000000
-0.204300000000000010000000000000,330.000000000000000000000000000000
-0.204300000000000010000000000000,341.000000000000000000000000000000
-0.204300000000000010000000000000,350.000000000000000000000000000000
-0.013599999999999999000000000000,360.000000000000000000000000000000
-0.013599999999999999000000000000,371.000000000000000000000000000000
-0.476700000000000010000000000000,380.000000000000000000000000000000
-0.476700000000000010000000000000,390.000000000000000000000000000000
-0.258799999999999970000000000000,400.000000000000000000000000000000
-0.258799999999999970000000000000,409.000000000000000000000000000000
-0.258799999999999970000000000000,420.000000000000000000000000000000
-0.054500000000000000000000000000,430.000000000000000000000000000000
-0.054500000000000000000000000000,439.000000000000000000000000000000
-0.422200000000000020000000000000,450.000000000000000000000000000000
-0.422200000000000020000000000000,459.000000000000000000000000000000
-0.313300000000000020000000000000,470.000000000000000000000000000000
-0.313300000000000020000000000000,480.000000000000000000000000000000
-0.340500000000000020000000000000,489.000000000000000000000000000000
-0.340500000000000020000000000000,500.000000000000000000000000000000
-0.490300000000000010000000000000,509.000000000000000000000000000000
-0.217900000000000010000000000000,519.000000000000000000000000000000
-0.177100000000000010000000000000,530.000000000000000000000000000000
-0.177100000000000010000000000000,541.000000000000000000000000000000
-0.177100000000000010000000000000,549.000000000000000000000000000000
-0.027199999999999998000000000000,560.000000000000000000000000000000
-0.027199999999999998000000000000,569.000000000000000000000000000000
-0.395000000000000020000000000000,580.000000000000000000000000000000
-0.395000000000000020000000000000,590.000000000000000000000000000000
-0.258799999999999970000000000000,600.000000000000000000000000000000
-0.258799999999999970000000000000,610.000000000000000000000000000000
-0.367700000000000030000000000000,619.000000000000000000000000000000
-0.367700000000000030000000000000,630.000000000000000000000000000000
-0.109000000000000000000000000000,640.000000000000000000000000000000
-0.109000000000000000000000000000,651.000000000000000000000000000000
-0.109000000000000000000000000000,660.000000000000000000000000000000
-0.299599999999999980000000000000,669.000000000000000000000000000000
-0.299599999999999980000000000000,680.000000000000000000000000000000
-0.340500000000000020000000000000,690.000000000000000000000000000000
-0.340500000000000020000000000000,700.000000000000000000000000000000
-0.340500000000000020000000000000,710.000000000000000000000000000000
-0.231500000000000010000000000000,720.000000000000000000000000000000
-0.231500000000000010000000000000,730.000000000000000000000000000000
-0.204300000000000010000000000000,740.000000000000000000000000000000
-0.204300000000000010000000000000,750.000000000000000000000000000000
-0.354100000000000030000000000000,761.000000000000000000000000000000
-0.354100000000000030000000000000,770.000000000000000000000000000000
-0.136199999999999990000000000000,781.000000000000000000000000000000
-0.136199999999999990000000000000,790.000000000000000000000000000000
-0.136199999999999990000000000000,799.000000000000000000000000000000
-0.313300000000000020000000000000,810.000000000000000000000000000000
-0.313300000000000020000000000000,820.000000000000000000000000000000
-0.149799999999999990000000000000,829.000000000000000000000000000000
-0.149799999999999990000000000000,840.000000000000000000000000000000
0.040899999999999999000000000000,849.000000000000000000000000000000
0.040899999999999999000000000000,860.000000000000000000000000000000
