ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.21356,9.92253,-1.27056,-0.08172,9.75217,-1.11687,19.62,-29.64,15.48,54.148,-83.436,174.428,45.335,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,15,2017-03-23 14:54:50:209
-0.21356,9.92253,-1.27056,-0.08172,9.75217,-1.11687,19.62,-29.64,15.48,54.148,-83.436,174.428,45.335,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,25,2017-03-23 14:54:50:219
-0.21356,9.92253,-1.27056,-0.08172,9.75217,-1.11687,19.62,-29.64,15.48,54.148,-83.436,174.428,48.5883,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,36,2017-03-23 14:54:50:230
-0.21356,9.92253,-1.27056,-0.08172,9.75217,-1.11687,19.62,-29.64,15.48,54.148,-83.436,174.428,48.5883,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,48,2017-03-23 14:54:50:242
-0.21356,9.92253,-1.27056,-0.08172,9.75217,-1.11687,19.62,-29.64,15.48,54.148,-83.436,174.428,48.5883,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,56,2017-03-23 14:54:50:250
-0.21356,9.92253,-1.27056,-0.08172,9.75217,-1.11687,19.62,-29.64,15.48,54.148,-83.436,174.428,48.5883,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,65,2017-03-23 14:54:50:259
-0.21356,9.92253,-1.27056,-0.08172,9.75217,-1.11687,19.62,-29.64,15.48,54.148,-83.436,174.428,48.5883,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,76,2017-03-23 14:54:50:270
-0.21356,9.92253,-1.27056,-0.08172,9.75217,-1.11687,19.62,-29.64,15.48,54.148,-83.436,174.428,48.5883,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,86,2017-03-23 14:54:50:280
-0.21356,9.92253,-1.27056,-0.08172,9.75217,-1.11687,19.62,-29.64,15.48,54.148,-83.436,174.428,48.5883,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,95,2017-03-23 14:54:50:289
-0.21356,9.92253,-1.27056,-0.08172,9.75217,-1.11687,19.62,-29.64,15.48,54.148,-83.436,174.428,48.5883,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,110,2017-03-23 14:54:50:304
-0.21356,9.92253,-1.27056,-0.08172,9.75217,-1.11687,19.62,-29.64,15.48,54.148,-83.436,174.428,48.5883,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,116,2017-03-23 14:54:50:310
-0.21356,9.92253,-1.27056,-0.08172,9.75217,-1.11687,19.62,-29.64,15.48,54.148,-83.436,174.428,48.5883,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,126,2017-03-23 14:54:50:320
-0.21356,9.92253,-1.27056,-0.08172,9.75217,-1.11687,19.62,-29.64,15.48,54.148,-83.436,174.428,48.5883,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,136,2017-03-23 14:54:50:330
-0.21356,9.92253,-1.27056,-0.08172,9.75217,-1.11687,19.62,-29.64,15.48,54.148,-83.436,174.428,48.5883,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,146,2017-03-23 14:54:50:340
-0.21356,9.92253,-1.27056,-0.08172,9.75217,-1.11687,19.62,-29.64,15.48,54.148,-83.436,174.428,48.5883,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,155,2017-03-23 14:54:50:349
-0.21356,9.92253,-1.27056,-0.08172,9.75217,-1.11687,19.62,-29.64,15.48,54.148,-83.436,174.428,48.5883,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,166,2017-03-23 14:54:50:360
-0.21356,9.92253,-1.27056,-0.08172,9.75217,-1.11687,19.62,-29.64,15.48,54.148,-83.436,174.428,48.5883,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,175,2017-03-23 14:54:50:369
-0.21356,9.92253,-1.27056,-0.08172,9.75217,-1.11687,19.62,-29.64,15.48,54.148,-83.436,174.428,48.5883,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,186,2017-03-23 14:54:50:380
-0.21356,9.92253,-1.27056,-0.08172,9.75217,-1.11687,19.62,-29.64,15.48,54.148,-83.436,174.428,48.5883,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,196,2017-03-23 14:54:50:390
-0.21356,9.92253,-1.27056,-0.08172,9.75217,-1.11687,19.62,-29.64,15.48,54.148,-83.436,174.428,48.5883,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,207,2017-03-23 14:54:50:401
-0.21356,9.92253,-1.27056,-0.08172,9.75217,-1.11687,19.62,-29.64,15.48,54.148,-83.436,174.428,48.5883,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,216,2017-03-23 14:54:50:410
-0.21356,9.92253,-1.27056,-0.08172,9.75217,-1.11687,19.62,-29.64,15.48,54.148,-83.436,174.428,48.5883,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,227,2017-03-23 14:54:50:421
-0.21356,9.92253,-1.27056,-0.1362,9.75217,-1.13049,19.5,-30.0,16.02,53.53,-83.449,175.815,48.5883,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,236,2017-03-23 14:54:50:430
-0.21356,9.92253,-1.27056,-0.1362,9.75217,-1.13049,19.5,-30.0,16.02,53.53,-83.449,175.815,48.5883,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,246,2017-03-23 14:54:50:440
-0.21356,9.92253,-1.27056,-0.1362,9.75217,-1.13049,19.5,-30.0,16.02,53.53,-83.449,175.815,48.5883,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,255,2017-03-23 14:54:50:449
-0.21356,9.92253,-1.27056,-0.1362,9.75217,-1.13049,19.5,-30.0,16.02,53.53,-83.449,175.815,48.5883,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,265,2017-03-23 14:54:50:459
-0.21356,9.92253,-1.27056,-0.1362,9.75217,-1.13049,19.5,-30.0,16.02,53.53,-83.449,175.815,48.5883,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,275,2017-03-23 14:54:50:469
-0.21356,9.92253,-1.27056,-0.1362,9.75217,-1.13049,19.5,-30.0,16.02,53.53,-83.449,175.815,48.5883,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,285,2017-03-23 14:54:50:479
-0.20399,9.52988,-0.99963,-0.1362,9.75217,-1.13049,19.5,-30.0,16.02,53.53,-83.449,175.815,48.5883,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,295,2017-03-23 14:54:50:489
-0.20399,9.52988,-0.99963,-0.1362,9.75217,-1.13049,19.5,-30.0,16.02,53.53,-83.449,175.815,48.5883,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,306,2017-03-23 14:54:50:500
-0.20399,9.52988,-0.99963,-0.1362,9.75217,-1.13049,19.5,-30.0,16.02,53.53,-83.449,175.815,48.5883,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,315,2017-03-23 14:54:50:509
-0.20399,9.52988,-0.99963,-0.1362,9.75217,-1.13049,19.5,-30.0,16.02,53.53,-83.449,175.815,48.5883,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,326,2017-03-23 14:54:50:520
-0.20399,9.52988,-0.99963,-0.1362,9.75217,-1.13049,19.5,-30.0,16.02,53.53,-83.449,175.815,48.5883,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,337,2017-03-23 14:54:50:531
-0.20399,9.52988,-0.99963,-0.1362,9.75217,-1.13049,19.5,-30.0,16.02,53.53,-83.449,175.815,50.3927,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,346,2017-03-23 14:54:50:540
-0.20399,9.52988,-0.99963,-0.1362,9.75217,-1.13049,19.5,-30.0,16.02,53.53,-83.449,175.815,50.3927,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,357,2017-03-23 14:54:50:551
-0.20399,9.52988,-0.99963,-0.1362,9.75217,-1.13049,19.5,-30.0,16.02,53.53,-83.449,175.815,50.3927,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,369,2017-03-23 14:54:50:563
-0.20399,9.52988,-0.99963,-0.1362,9.75217,-1.13049,19.5,-30.0,16.02,53.53,-83.449,175.815,50.3927,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,376,2017-03-23 14:54:50:570
-0.20399,9.52988,-0.99963,-0.1362,9.75217,-1.13049,19.5,-30.0,16.02,53.53,-83.449,175.815,50.3927,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,385,2017-03-23 14:54:50:579
-0.20399,9.52988,-0.99963,-0.1362,9.75217,-1.13049,19.5,-30.0,16.02,53.53,-83.449,175.815,50.3927,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,396,2017-03-23 14:54:50:590
-0.20399,9.52988,-0.99963,-0.1362,9.75217,-1.13049,19.5,-30.0,16.02,53.53,-83.449,175.815,50.3927,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,406,2017-03-23 14:54:50:600
-0.20399,9.52988,-0.99963,-0.1362,9.75217,-1.13049,19.5,-30.0,16.02,53.53,-83.449,175.815,50.3927,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,416,2017-03-23 14:54:50:610
-0.20399,9.52988,-0.99963,-0.1362,9.75217,-1.13049,19.5,-30.0,16.02,53.53,-83.449,175.815,50.3927,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,426,2017-03-23 14:54:50:620
-0.20399,9.52988,-0.99963,-0.1362,9.75217,-1.13049,19.5,-30.0,16.02,53.53,-83.449,175.815,50.3927,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,436,2017-03-23 14:54:50:630
-0.20399,9.52988,-0.99963,-0.1362,9.75217,-1.13049,19.5,-30.0,16.02,53.53,-83.449,175.815,50.3927,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,445,2017-03-23 14:54:50:639
-0.20399,9.52988,-0.99963,-0.1362,9.75217,-1.13049,19.5,-30.0,16.02,53.53,-83.449,175.815,50.3927,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,455,2017-03-23 14:54:50:649
-0.20399,9.52988,-0.99963,-0.1362,9.75217,-1.13049,19.5,-30.0,16.02,53.53,-83.449,175.815,50.3927,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,465,2017-03-23 14:54:50:659
-0.20399,9.52988,-0.99963,-0.1362,9.75217,-1.13049,19.5,-30.0,16.02,53.53,-83.449,175.815,50.3927,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,476,2017-03-23 14:54:50:670
-0.20399,9.52988,-0.99963,-0.1362,9.75217,-1.13049,19.5,-30.0,16.02,53.53,-83.449,175.815,50.3927,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,486,2017-03-23 14:54:50:680
-0.20399,9.52988,-0.99963,-0.1362,9.75217,-1.13049,19.5,-30.0,16.02,53.53,-83.449,175.815,50.3927,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,496,2017-03-23 14:54:50:690
-0.20399,9.52988,-0.99963,-0.1362,9.75217,-1.13049,19.5,-30.0,16.02,53.53,-83.449,175.815,50.3927,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,506,2017-03-23 14:54:50:700
-0.20399,9.52988,-0.99963,-0.1362,9.75217,-1.13049,19.5,-30.0,16.02,53.53,-83.449,175.815,50.3927,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,516,2017-03-23 14:54:50:710
-0.20399,9.52988,-0.99963,-0.1362,9.75217,-1.13049,19.5,-30.0,16.02,53.53,-83.449,175.815,50.3927,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,526,2017-03-23 14:54:50:720
-0.20399,9.52988,-0.99963,-0.1362,9.75217,-1.13049,19.5,-30.0,16.02,53.53,-83.449,175.815,50.3927,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,536,2017-03-23 14:54:50:730
-0.20399,9.52988,-0.99963,-0.1362,9.75217,-1.13049,19.5,-30.0,16.02,53.53,-83.449,175.815,50.3927,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,546,2017-03-23 14:54:50:740
-0.20399,9.52988,-0.99963,-0.1362,9.75217,-1.13049,19.5,-30.0,16.02,53.53,-83.449,175.815,50.3927,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,556,2017-03-23 14:54:50:750
-0.20399,9.52988,-0.99963,-0.1362,9.73855,-1.17135,19.26,-30.18,16.32,49.345,-83.34,173.13,50.3927,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,566,2017-03-23 14:54:50:760
-0.20399,9.52988,-0.99963,-0.1362,9.73855,-1.17135,19.26,-30.18,16.32,49.345,-83.34,173.13,50.3927,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,576,2017-03-23 14:54:50:770
-0.20399,9.52988,-0.99963,-0.1362,9.73855,-1.17135,19.26,-30.18,16.32,49.345,-83.34,173.13,50.3927,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,586,2017-03-23 14:54:50:780
-0.20399,9.52988,-0.99963,-0.1362,9.73855,-1.17135,19.26,-30.18,16.32,49.345,-83.34,173.13,50.3927,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,596,2017-03-23 14:54:50:790
-0.20399,9.52988,-0.99963,-0.1362,9.73855,-1.17135,19.26,-30.18,16.32,49.345,-83.34,173.13,50.3927,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,605,2017-03-23 14:54:50:799
-0.20399,9.52988,-0.99963,-0.1362,9.73855,-1.17135,19.26,-30.18,16.32,49.345,-83.34,173.13,50.3927,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,616,2017-03-23 14:54:50:810
-0.07949,9.58734,-1.59754,-0.1362,9.73855,-1.17135,19.26,-30.18,16.32,49.345,-83.34,173.13,50.3927,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,626,2017-03-23 14:54:50:820
-0.07949,9.58734,-1.59754,-0.1362,9.73855,-1.17135,19.26,-30.18,16.32,49.345,-83.34,173.13,50.3927,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,636,2017-03-23 14:54:50:830
-0.07949,9.58734,-1.59754,-0.1362,9.73855,-1.17135,19.26,-30.18,16.32,49.345,-83.34,173.13,50.3927,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,646,2017-03-23 14:54:50:840
-0.07949,9.58734,-1.59754,-0.1362,9.73855,-1.17135,19.26,-30.18,16.32,49.345,-83.34,173.13,50.3927,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,656,2017-03-23 14:54:50:850
-0.07949,9.58734,-1.59754,-0.1362,9.73855,-1.17135,19.26,-30.18,16.32,49.345,-83.34,173.13,50.3927,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,666,2017-03-23 14:54:50:860
-0.07949,9.58734,-1.59754,-0.1362,9.73855,-1.17135,19.26,-30.18,16.32,49.345,-83.34,173.13,46.751,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,681,2017-03-23 14:54:50:875
-0.07949,9.58734,-1.59754,-0.1362,9.73855,-1.17135,19.26,-30.18,16.32,49.345,-83.34,173.13,46.751,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,685,2017-03-23 14:54:50:879
-0.07949,9.58734,-1.59754,-0.1362,9.73855,-1.17135,19.26,-30.18,16.32,49.345,-83.34,173.13,46.751,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,696,2017-03-23 14:54:50:890
-0.07949,9.58734,-1.59754,-0.1362,9.73855,-1.17135,19.26,-30.18,16.32,49.345,-83.34,173.13,46.751,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,706,2017-03-23 14:54:50:900
-0.07949,9.58734,-1.59754,-0.1362,9.73855,-1.17135,19.26,-30.18,16.32,49.345,-83.34,173.13,46.751,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,716,2017-03-23 14:54:50:910
-0.07949,9.58734,-1.59754,-0.1362,9.73855,-1.17135,19.26,-30.18,16.32,49.345,-83.34,173.13,46.751,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,726,2017-03-23 14:54:50:920
-0.07949,9.58734,-1.59754,-0.1362,9.73855,-1.17135,19.26,-30.18,16.32,49.345,-83.34,173.13,46.751,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,736,2017-03-23 14:54:50:930
-0.07949,9.58734,-1.59754,-0.1362,9.73855,-1.17135,19.26,-30.18,16.32,49.345,-83.34,173.13,46.751,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,746,2017-03-23 14:54:50:940
-0.07949,9.58734,-1.59754,-0.1362,9.73855,-1.17135,19.26,-30.18,16.32,49.345,-83.34,173.13,46.751,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,755,2017-03-23 14:54:50:949
-0.07949,9.58734,-1.59754,-0.1362,9.73855,-1.17135,19.26,-30.18,16.32,49.345,-83.34,173.13,46.751,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,766,2017-03-23 14:54:50:960
-0.07949,9.58734,-1.59754,-0.1362,9.73855,-1.17135,19.26,-30.18,16.32,49.345,-83.34,173.13,46.751,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,776,2017-03-23 14:54:50:970
-0.07949,9.58734,-1.59754,-0.1362,9.73855,-1.17135,19.26,-30.18,16.32,49.345,-83.34,173.13,46.751,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,786,2017-03-23 14:54:50:980
-0.07949,9.58734,-1.59754,-0.1362,9.73855,-1.17135,19.26,-30.18,16.32,49.345,-83.34,173.13,46.751,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,796,2017-03-23 14:54:50:990
-0.07949,9.58734,-1.59754,-0.1362,9.73855,-1.17135,19.26,-30.18,16.32,49.345,-83.34,173.13,46.751,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,806,2017-03-23 14:54:51:000
-0.07949,9.58734,-1.59754,-0.1362,9.73855,-1.17135,19.26,-30.18,16.32,49.345,-83.34,173.13,46.751,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,815,2017-03-23 14:54:51:009
-0.07949,9.58734,-1.59754,-0.1362,9.73855,-1.17135,19.26,-30.18,16.32,49.345,-83.34,173.13,46.751,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,825,2017-03-23 14:54:51:019
-0.07949,9.58734,-1.59754,-0.1362,9.73855,-1.17135,19.26,-30.18,16.32,49.345,-83.34,173.13,46.751,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,836,2017-03-23 14:54:51:030
-0.07949,9.58734,-1.59754,-0.1362,9.73855,-1.17135,19.26,-30.18,16.32,49.345,-83.34,173.13,46.751,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,846,2017-03-23 14:54:51:040
-0.07949,9.58734,-1.59754,-0.1362,9.73855,-1.17135,19.26,-30.18,16.32,49.345,-83.34,173.13,46.751,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,856,2017-03-23 14:54:51:050
-0.07949,9.58734,-1.59754,-0.1362,9.73855,-1.17135,19.26,-30.18,16.32,49.345,-83.34,173.13,46.751,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,866,2017-03-23 14:54:51:060
-0.07949,9.58734,-1.59754,-0.1362,9.73855,-1.17135,19.26,-30.18,16.32,49.345,-83.34,173.13,46.751,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,876,2017-03-23 14:54:51:070
-0.07949,9.58734,-1.59754,-0.1362,9.73855,-1.17135,19.26,-30.18,16.32,49.345,-83.34,173.13,46.751,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,885,2017-03-23 14:54:51:079
-0.07949,9.58734,-1.59754,-0.17706,9.75217,-1.10325,19.74,-30.0,15.42,53.377,-83.096,173.368,46.751,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,896,2017-03-23 14:54:51:090
-0.07949,9.58734,-1.59754,-0.17706,9.75217,-1.10325,19.74,-30.0,15.42,53.377,-83.096,173.368,46.751,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,906,2017-03-23 14:54:51:100
-0.07949,9.58734,-1.59754,-0.17706,9.75217,-1.10325,19.74,-30.0,15.42,53.377,-83.096,173.368,46.751,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,916,2017-03-23 14:54:51:110
-0.07949,9.58734,-1.59754,-0.17706,9.75217,-1.10325,19.74,-30.0,15.42,53.377,-83.096,173.368,46.751,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,926,2017-03-23 14:54:51:120
-0.07949,9.58734,-1.59754,-0.17706,9.75217,-1.10325,19.74,-30.0,15.42,53.377,-83.096,173.368,46.751,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,936,2017-03-23 14:54:51:130
-0.07949,9.58734,-1.59754,-0.17706,9.75217,-1.10325,19.74,-30.0,15.42,53.377,-83.096,173.368,46.751,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,945,2017-03-23 14:54:51:139
-0.20399,9.55861,-1.04634,-0.17706,9.75217,-1.10325,19.74,-30.0,15.42,53.377,-83.096,173.368,46.751,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,956,2017-03-23 14:54:51:150
-0.20399,9.55861,-1.04634,-0.17706,9.75217,-1.10325,19.74,-30.0,15.42,53.377,-83.096,173.368,46.751,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,967,2017-03-23 14:54:51:161
-0.20399,9.55861,-1.04634,-0.17706,9.75217,-1.10325,19.74,-30.0,15.42,53.377,-83.096,173.368,46.751,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,976,2017-03-23 14:54:51:170
-0.20399,9.55861,-1.04634,-0.17706,9.75217,-1.10325,19.74,-30.0,15.42,53.377,-83.096,173.368,55.9512,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,986,2017-03-23 14:54:51:180
-0.20399,9.55861,-1.04634,-0.17706,9.75217,-1.10325,19.74,-30.0,15.42,53.377,-83.096,173.368,55.9512,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,995,2017-03-23 14:54:51:189
-0.20399,9.55861,-1.04634,-0.17706,9.75217,-1.10325,19.74,-30.0,15.42,53.377,-83.096,173.368,55.9512,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,1005,2017-03-23 14:54:51:199
-0.20399,9.55861,-1.04634,-0.17706,9.75217,-1.10325,19.74,-30.0,15.42,53.377,-83.096,173.368,55.9512,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,1025,2017-03-23 14:54:51:219
-0.20399,9.55861,-1.04634,-0.17706,9.75217,-1.10325,19.74,-30.0,15.42,53.377,-83.096,173.368,55.9512,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,1026,2017-03-23 14:54:51:220
-0.20399,9.55861,-1.04634,-0.17706,9.75217,-1.10325,19.74,-30.0,15.42,53.377,-83.096,173.368,55.9512,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,1036,2017-03-23 14:54:51:230
-0.20399,9.55861,-1.04634,-0.17706,9.75217,-1.10325,19.74,-30.0,15.42,53.377,-83.096,173.368,55.9512,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,1046,2017-03-23 14:54:51:240
-0.20399,9.55861,-1.04634,-0.17706,9.75217,-1.10325,19.74,-30.0,15.42,53.377,-83.096,173.368,55.9512,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,1056,2017-03-23 14:54:51:250
-0.20399,9.55861,-1.04634,-0.17706,9.75217,-1.10325,19.74,-30.0,15.42,53.377,-83.096,173.368,55.9512,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,1065,2017-03-23 14:54:51:259
-0.20399,9.55861,-1.04634,-0.17706,9.75217,-1.10325,19.74,-30.0,15.42,53.377,-83.096,173.368,55.9512,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,1075,2017-03-23 14:54:51:269
-0.20399,9.55861,-1.04634,-0.17706,9.75217,-1.10325,19.74,-30.0,15.42,53.377,-83.096,173.368,55.9512,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,1085,2017-03-23 14:54:51:279
-0.20399,9.55861,-1.04634,-0.17706,9.75217,-1.10325,19.74,-30.0,15.42,53.377,-83.096,173.368,55.9512,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,1095,2017-03-23 14:54:51:289
-0.20399,9.55861,-1.04634,-0.17706,9.75217,-1.10325,19.74,-30.0,15.42,53.377,-83.096,173.368,55.9512,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,1106,2017-03-23 14:54:51:300
-0.20399,9.55861,-1.04634,-0.17706,9.75217,-1.10325,19.74,-30.0,15.42,53.377,-83.096,173.368,55.9512,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,1116,2017-03-23 14:54:51:310
-0.20399,9.55861,-1.04634,-0.17706,9.75217,-1.10325,19.74,-30.0,15.42,53.377,-83.096,173.368,55.9512,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,1125,2017-03-23 14:54:51:319
-0.20399,9.55861,-1.04634,-0.17706,9.75217,-1.10325,19.74,-30.0,15.42,53.377,-83.096,173.368,55.9512,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,1136,2017-03-23 14:54:51:330
-0.20399,9.55861,-1.04634,-0.17706,9.75217,-1.10325,19.74,-30.0,15.42,53.377,-83.096,173.368,55.9512,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,1146,2017-03-23 14:54:51:340
-0.20399,9.55861,-1.04634,-0.17706,9.75217,-1.10325,19.74,-30.0,15.42,53.377,-83.096,173.368,55.9512,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,1159,2017-03-23 14:54:51:353
-0.20399,9.55861,-1.04634,-0.17706,9.75217,-1.10325,19.74,-30.0,15.42,53.377,-83.096,173.368,55.9512,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,1165,2017-03-23 14:54:51:359
-0.20399,9.55861,-1.04634,-0.17706,9.75217,-1.10325,19.74,-30.0,15.42,53.377,-83.096,173.368,55.9512,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,1175,2017-03-23 14:54:51:369
-0.20399,9.55861,-1.04634,-0.17706,9.75217,-1.10325,19.74,-30.0,15.42,53.377,-83.096,173.368,55.9512,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,1185,2017-03-23 14:54:51:379
-0.20399,9.55861,-1.04634,-0.17706,9.75217,-1.10325,19.74,-30.0,15.42,53.377,-83.096,173.368,55.9512,39.353394,16.219994,,737.5423311735578,,134.45483,,0 / 0,1196,2017-03-23 14:54:51:390
