ACCELEROMETRO X (m/s²),ACCELEROMETRO Y (m/s²),ACCELEROMETRO Z (m/s²),GRAVITÀ X (m/s²),GRAVITÀ Y (m/s²),GRAVITÀ Z (m/s²),CAMPO MAGNETICO X (μT),CAMPO MAGNETICO Y (μT),CAMPO MAGNETICO Z (μT),ORIENTAMENTO Z (azimuth °),ORIENTAMENTO X (pitch °),ORIENTAMENTO Y (roll °),LIVELLO SONORO (dB),POSIZIONE Latitudine : ,POSIZIONE Longitudine : ,POSIZIONE Altitudine ( m),POSIZIONE Altitudine-google ( m),POSIZIONE Velocità ( Km/h),POSIZIONE Precisione ( m),POSIZIONE ORIENTAMENTO (°),Satelliti rilevati,Tempo da inizio in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.05459,9.52988,0.19619,-0.02724,9.80665,-0.12258,71.04,-48.42,-75.0,124.695,-89.266,167.471,39.3347,39.352352,16.221933,877.419,744.3640313151604,4.896,29.032259,348.0,7 / 17,20,2017-04-04 08:39:02:637
-0.00287,9.77888,-0.68199,-0.02724,9.80665,-0.12258,71.4,-48.24,-74.94,124.32,-89.266,167.471,39.3347,39.352352,16.221933,877.419,744.3640313151604,4.896,29.032259,348.0,7 / 17,30,2017-04-04 08:39:02:647
-0.08906,9.73099,-0.08408,-0.02724,9.80665,-0.12258,71.4,-48.24,-74.94,124.32,-89.266,167.471,39.3347,39.352352,16.221933,877.419,744.3640313151604,4.896,29.032259,348.0,7 / 17,40,2017-04-04 08:39:02:657
-0.08906,9.73099,-0.08408,-0.02724,9.80665,-0.12258,71.04,-48.36,-75.06,124.32,-89.266,167.471,39.3347,39.352352,16.221933,877.419,744.3640313151604,4.896,29.032259,348.0,7 / 17,50,2017-04-04 08:39:02:667
-0.02203,9.50115,-0.04671,-0.02724,9.80665,-0.12258,71.04,-48.48,-75.06,124.32,-89.266,167.471,39.3347,39.352352,16.221933,877.419,744.3640313151604,4.896,29.032259,348.0,7 / 17,60,2017-04-04 08:39:02:677
-0.02203,9.50115,-0.04671,-0.02724,9.80665,-0.12258,71.22,-48.18,-75.48,124.32,-89.266,167.471,39.3347,39.352352,16.221933,877.419,744.3640313151604,4.896,29.032259,348.0,7 / 17,69,2017-04-04 08:39:02:686
-0.05076,9.7693,-0.34567,-0.02724,9.80665,-0.12258,71.22,-48.18,-75.48,124.32,-89.266,167.471,39.3347,39.352352,16.221933,877.419,744.3640313151604,4.896,29.032259,348.0,7 / 17,80,2017-04-04 08:39:02:697
0.07374,9.74057,-0.43909,-0.02724,9.80665,-0.12258,71.22,-48.54,-76.02,124.32,-89.266,167.471,39.3347,39.352352,16.221933,877.419,744.3640313151604,4.896,29.032259,348.0,7 / 17,89,2017-04-04 08:39:02:706
0.07374,9.74057,-0.43909,-0.04086,9.80665,-0.1362,70.92,-48.54,-76.02,124.32,-89.266,167.471,39.3347,39.352352,16.221933,877.419,744.3640313151604,4.896,29.032259,348.0,7 / 17,99,2017-04-04 08:39:02:716
-0.05076,9.5203,0.08408,-0.04086,9.80665,-0.1362,70.92,-48.54,-76.02,124.32,-89.266,167.471,39.3347,39.352352,16.221933,877.419,744.3640313151604,4.896,29.032259,348.0,7 / 17,109,2017-04-04 08:39:02:726
-0.05076,9.5203,0.08408,-0.02724,9.80665,-0.1362,70.62,-48.78,-76.38,120.583,-89.169,163.301,39.3347,39.352352,16.221933,877.419,744.3640313151604,4.896,29.032259,348.0,7 / 17,120,2017-04-04 08:39:02:737
-0.06033,9.75015,-0.14948,-0.02724,9.80665,-0.1362,70.56,-49.08,-76.38,120.583,-89.169,163.301,39.3347,39.352352,16.221933,877.419,744.3640313151604,4.896,29.032259,348.0,7 / 17,129,2017-04-04 08:39:02:746
-0.06033,9.75015,-0.14948,-0.02724,9.80665,-0.1362,70.56,-49.08,-76.38,120.583,-89.169,163.301,39.3347,39.352352,16.221933,877.419,744.3640313151604,4.896,29.032259,348.0,7 / 17,140,2017-04-04 08:39:02:757
-0.02203,9.63523,-0.41106,-0.02724,9.80665,-0.14982,70.44,-48.96,-76.74,120.583,-89.169,163.301,39.3347,39.352352,16.221933,877.419,744.3640313151604,4.896,29.032259,348.0,7 / 17,150,2017-04-04 08:39:02:767
-0.0316,9.52988,0.20553,-0.02724,9.80665,-0.14982,70.2,-49.2,-75.9,127.38,-89.11,169.695,39.3347,39.352352,16.221933,877.419,744.3640313151604,4.896,29.032259,348.0,7 / 17,160,2017-04-04 08:39:02:777
-0.0316,9.52988,0.20553,-0.02724,9.80665,-0.14982,70.2,-49.2,-75.9,127.38,-89.11,169.695,39.3347,39.352352,16.221933,877.419,744.3640313151604,4.896,29.032259,348.0,7 / 17,170,2017-04-04 08:39:02:787
0.01628,9.67353,-0.18685,-0.02724,9.80665,-0.14982,70.2,-49.2,-75.9,127.38,-89.11,169.695,39.3347,39.352352,16.221933,877.419,744.3640313151604,4.896,29.032259,348.0,7 / 17,180,2017-04-04 08:39:02:797
0.01628,9.67353,-0.18685,-0.02724,9.80665,-0.14982,70.44,-48.84,-75.54,127.38,-89.11,169.695,39.3347,39.352352,16.221933,877.419,744.3640313151604,4.896,29.032259,348.0,7 / 17,190,2017-04-04 08:39:02:807
-0.06991,9.73099,-0.11211,-0.02724,9.80665,-0.16344,70.62,-48.84,-75.3,126.6,-89.11,169.695,39.3347,39.352352,16.221933,877.419,744.3640313151604,4.896,29.032259,348.0,7 / 17,200,2017-04-04 08:39:02:817
-0.06991,9.73099,-0.11211,-0.02724,9.80665,-0.16344,70.62,-48.84,-75.3,126.6,-89.11,169.695,39.3347,39.352352,16.221933,877.419,744.3640313151604,4.896,29.032259,348.0,7 / 17,209,2017-04-04 08:39:02:826
-0.04118,9.59692,0.20553,-0.02724,9.80665,-0.16344,70.62,-48.84,-75.3,126.6,-89.11,169.695,39.3347,39.352352,16.221933,877.419,744.3640313151604,4.896,29.032259,348.0,7 / 17,219,2017-04-04 08:39:02:836
-0.04118,9.59692,0.20553,-0.01362,9.80665,-0.1362,70.86,-49.14,-75.18,126.6,-89.11,169.695,39.3347,39.352352,16.221933,877.419,744.3640313151604,4.896,29.032259,348.0,7 / 17,229,2017-04-04 08:39:02:846
0.03543,9.79803,-0.41106,-0.01362,9.80665,-0.1362,71.4,-48.96,-75.18,131.142,-89.2,174.289,39.3347,39.352352,16.221933,877.419,744.3640313151604,4.896,29.032259,348.0,7 / 17,239,2017-04-04 08:39:02:856
0.03543,9.79803,-0.41106,-0.01362,9.80665,-0.1362,71.4,-48.96,-75.18,131.142,-89.2,174.289,39.3347,39.352352,16.221933,877.419,744.3640313151604,4.896,29.032259,348.0,7 / 17,250,2017-04-04 08:39:02:867
-0.0316,9.74057,0.01868,-0.01362,9.80665,-0.1362,71.28,-48.84,-75.12,131.142,-89.2,174.289,39.3347,39.352352,16.221933,877.419,744.3640313151604,4.896,29.032259,348.0,7 / 17,260,2017-04-04 08:39:02:877
-0.02203,9.61607,0.03737,-0.01362,9.80665,-0.1362,71.28,-48.84,-75.06,131.142,-89.2,174.289,39.3347,39.352352,16.221933,877.419,744.3640313151604,4.896,29.032259,348.0,7 / 17,271,2017-04-04 08:39:02:888
-0.02203,9.61607,0.03737,-0.01362,9.80665,-0.1362,71.28,-48.84,-75.06,131.142,-89.2,174.289,39.3347,39.352352,16.221933,877.419,744.3640313151604,4.896,29.032259,348.0,9 / 18,287,2017-04-04 08:39:02:904
-0.02203,9.61607,0.03737,-0.01362,9.80665,-0.1362,71.28,-48.84,-75.06,131.142,-89.2,174.289,39.3347,39.352352,16.221933,877.419,744.3640313151604,4.896,29.032259,348.0,9 / 18,290,2017-04-04 08:39:02:907
-0.09864,9.72142,0.21487,-0.01362,9.80665,-0.1362,71.46,-48.48,-75.06,131.136,-89.2,174.289,39.3347,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,300,2017-04-04 08:39:02:917
-0.01245,9.78845,-0.33632,-0.01362,9.80665,-0.1362,71.46,-48.48,-75.06,131.136,-89.2,174.289,39.3347,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,310,2017-04-04 08:39:02:927
-0.01245,9.78845,-0.33632,-0.01362,9.80665,-0.1362,71.04,-48.0,-74.88,131.136,-89.2,174.289,39.3347,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,319,2017-04-04 08:39:02:936
0.02586,9.61607,0.04671,-0.01362,9.80665,-0.1362,71.16,-48.12,-74.88,131.136,-89.2,174.289,39.4475,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,329,2017-04-04 08:39:02:946
0.02586,9.61607,0.04671,-0.01362,9.80665,-0.12258,71.04,-48.06,-74.7,131.136,-89.2,174.289,39.4475,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,339,2017-04-04 08:39:02:956
-0.13695,9.70226,-0.04671,-0.01362,9.80665,-0.12258,71.04,-48.06,-74.7,131.136,-89.2,174.289,39.4475,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,349,2017-04-04 08:39:02:966
-0.13695,9.70226,-0.04671,-0.01362,9.80665,-0.10896,71.34,-48.0,-74.76,131.136,-89.2,174.289,39.4475,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,359,2017-04-04 08:39:02:976
0.07374,9.66396,-0.3083,-0.01362,9.80665,-0.10896,71.34,-48.0,-74.76,131.136,-89.2,174.289,39.4475,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,369,2017-04-04 08:39:02:986
0.07374,9.66396,-0.3083,-0.01362,9.80665,-0.10896,70.98,-48.36,-74.88,131.136,-89.2,174.289,39.4475,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,379,2017-04-04 08:39:02:996
-0.05076,9.67353,-0.09342,-0.01362,9.80665,-0.10896,70.98,-48.36,-74.88,131.136,-89.2,174.289,39.4475,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,389,2017-04-04 08:39:03:006
-0.05076,9.67353,-0.09342,-0.01362,9.80665,-0.10896,71.22,-48.0,-75.6,130.048,-89.359,172.875,39.4475,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,399,2017-04-04 08:39:03:016
-0.08906,9.67353,0.0654,-0.01362,9.80665,-0.10896,70.92,-48.06,-76.02,130.048,-89.359,172.875,39.4475,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,410,2017-04-04 08:39:03:027
-0.08906,9.67353,0.0654,-0.01362,9.80665,-0.10896,70.92,-48.06,-76.02,130.048,-89.359,172.875,39.4475,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,420,2017-04-04 08:39:03:037
0.01628,9.62565,-0.26159,-0.02724,9.80665,-0.09534,70.68,-48.36,-76.02,130.048,-89.359,172.875,39.4475,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,430,2017-04-04 08:39:03:047
0.01628,9.62565,-0.26159,-0.02724,9.80665,-0.09534,70.68,-48.36,-76.02,130.048,-89.359,172.875,39.4475,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,440,2017-04-04 08:39:03:057
-0.08906,9.72142,0.03737,-0.02724,9.80665,-0.09534,70.74,-47.94,-75.9,130.048,-89.359,172.875,39.4475,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,449,2017-04-04 08:39:03:066
-0.08906,9.72142,0.03737,-0.02724,9.80665,-0.08172,71.04,-47.82,-75.9,130.048,-89.359,172.875,39.4475,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,459,2017-04-04 08:39:03:076
0.0067,9.67353,-0.09342,-0.02724,9.80665,-0.08172,71.04,-47.82,-75.9,130.048,-89.359,172.875,39.4475,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,470,2017-04-04 08:39:03:087
0.0067,9.67353,-0.09342,-0.02724,9.80665,-0.0681,70.62,-48.6,-75.42,118.344,-89.497,161.565,39.4475,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,479,2017-04-04 08:39:03:096
0.08332,9.66396,-0.25224,-0.02724,9.80665,-0.0681,70.62,-48.6,-75.42,118.344,-89.497,161.565,39.4475,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,490,2017-04-04 08:39:03:107
0.08332,9.66396,-0.25224,-0.02724,9.80665,-0.09534,70.56,-48.78,-74.94,118.344,-89.497,161.565,39.4475,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,500,2017-04-04 08:39:03:117
-0.06033,9.75972,-0.02803,-0.02724,9.80665,-0.09534,70.68,-48.66,-75.0,120.859,-89.421,164.055,39.4475,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,510,2017-04-04 08:39:03:127
-0.06033,9.75972,-0.02803,-0.02724,9.80665,-0.09534,70.68,-48.66,-75.0,120.859,-89.421,164.055,39.4475,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,519,2017-04-04 08:39:03:136
0.02586,9.63523,-0.23356,-0.02724,9.80665,-0.09534,70.68,-48.66,-75.0,120.859,-89.421,164.055,39.4475,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,530,2017-04-04 08:39:03:147
-0.12737,9.6448,0.11211,-0.02724,9.80665,-0.09534,70.08,-48.96,-75.06,120.859,-89.421,164.055,39.4475,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,540,2017-04-04 08:39:03:157
-0.12737,9.6448,0.11211,-0.02724,9.80665,-0.09534,70.08,-48.96,-75.06,120.859,-89.421,164.055,39.4475,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,550,2017-04-04 08:39:03:167
0.04501,9.70226,-0.51383,-0.02724,9.80665,-0.09534,70.2,-48.96,-74.88,121.265,-89.421,164.055,39.4475,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,559,2017-04-04 08:39:03:176
0.04501,9.70226,-0.51383,-0.02724,9.80665,-0.09534,70.2,-48.96,-74.88,121.265,-89.421,164.055,39.4475,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,569,2017-04-04 08:39:03:186
-0.06033,9.6065,0.02803,-0.02724,9.80665,-0.09534,70.26,-48.9,-75.24,121.265,-89.421,164.055,39.4475,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,579,2017-04-04 08:39:03:196
0.08332,9.58734,-0.21487,-0.02724,9.80665,-0.09534,70.26,-48.9,-75.24,121.265,-89.421,164.055,39.4475,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,590,2017-04-04 08:39:03:207
0.08332,9.58734,-0.21487,-0.02724,9.80665,-0.10896,70.32,-48.72,-75.24,121.265,-89.421,164.055,39.4475,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,600,2017-04-04 08:39:03:217
-0.06033,9.73099,-0.05605,-0.02724,9.80665,-0.10896,70.32,-48.72,-75.24,121.265,-89.421,164.055,39.4475,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,609,2017-04-04 08:39:03:226
-0.06033,9.73099,-0.05605,-0.02724,9.80665,-0.12258,70.32,-48.9,-75.18,121.265,-89.421,164.055,39.4475,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,619,2017-04-04 08:39:03:236
0.03543,9.65438,0.02803,-0.02724,9.80665,-0.12258,70.26,-48.9,-75.18,121.265,-89.421,164.055,39.4475,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,629,2017-04-04 08:39:03:246
-0.06033,9.6065,0.14948,-0.02724,9.80665,-0.12258,70.26,-48.9,-75.18,121.265,-89.421,164.055,39.4475,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,639,2017-04-04 08:39:03:256
-0.06033,9.6065,0.14948,-0.02724,9.80665,-0.12258,70.32,-48.9,-74.94,124.732,-89.266,167.471,39.4475,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,650,2017-04-04 08:39:03:267
-0.0316,9.65438,-0.25224,-0.02724,9.80665,-0.12258,70.32,-48.9,-74.94,124.732,-89.266,167.471,40.4385,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,659,2017-04-04 08:39:03:276
-0.0316,9.65438,-0.25224,-0.02724,9.80665,-0.12258,70.38,-49.08,-74.94,124.732,-89.266,167.471,40.4385,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,669,2017-04-04 08:39:03:286
0.06416,9.68311,-0.14014,-0.02724,9.80665,-0.12258,70.62,-49.26,-74.94,124.732,-89.266,167.471,40.4385,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,679,2017-04-04 08:39:03:296
0.06416,9.68311,-0.14014,-0.02724,9.80665,-0.12258,70.62,-48.9,-75.0,124.326,-89.266,167.471,40.4385,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,689,2017-04-04 08:39:03:306
-0.13695,9.56819,0.14948,-0.02724,9.80665,-0.12258,70.62,-48.9,-75.0,124.326,-89.266,167.471,40.4385,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,699,2017-04-04 08:39:03:316
-0.02203,9.63523,-0.14948,-0.02724,9.80665,-0.12258,70.74,-48.66,-75.42,124.326,-89.266,167.471,40.4385,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,710,2017-04-04 08:39:03:327
-0.02203,9.63523,-0.14948,-0.02724,9.80665,-0.12258,70.74,-48.66,-75.42,124.326,-89.266,167.471,40.4385,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,720,2017-04-04 08:39:03:337
-0.14653,9.63523,-0.0654,-0.02724,9.80665,-0.10896,70.92,-48.3,-75.54,124.326,-89.266,167.471,40.4385,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,730,2017-04-04 08:39:03:347
-0.14653,9.63523,-0.0654,-0.02724,9.80665,-0.10896,70.92,-48.3,-75.54,124.326,-89.266,167.471,40.4385,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,740,2017-04-04 08:39:03:357
0.01628,9.66396,-0.29895,-0.02724,9.80665,-0.1362,70.98,-48.18,-75.9,123.164,-89.344,165.964,40.4385,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,750,2017-04-04 08:39:03:367
0.01628,9.66396,-0.29895,-0.02724,9.80665,-0.1362,71.52,-48.3,-75.84,123.164,-89.344,165.964,40.4385,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,760,2017-04-04 08:39:03:377
-0.06991,9.73099,-0.22422,-0.02724,9.80665,-0.1362,71.52,-48.3,-75.84,123.164,-89.344,165.964,40.4385,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,770,2017-04-04 08:39:03:387
-0.06991,9.73099,-0.22422,-0.02724,9.80665,-0.1362,71.34,-48.36,-75.78,123.164,-89.344,165.964,40.4385,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,780,2017-04-04 08:39:03:397
-0.1561,9.66396,0.03737,-0.02724,9.80665,-0.1362,71.34,-48.36,-75.48,125.564,-89.189,168.69,40.4385,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,790,2017-04-04 08:39:03:407
-0.1561,9.66396,0.03737,-0.02724,9.80665,-0.1362,71.34,-48.36,-75.48,125.564,-89.189,168.69,40.4385,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,800,2017-04-04 08:39:03:417
0.04501,9.75015,-0.2429,-0.02724,9.80665,-0.1362,71.46,-48.66,-75.3,125.564,-89.189,168.69,40.4385,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,809,2017-04-04 08:39:03:426
0.04501,9.75015,-0.2429,-0.02724,9.80665,-0.1362,71.46,-48.66,-75.3,125.564,-89.189,168.69,40.4385,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,819,2017-04-04 08:39:03:436
-0.14653,9.7693,0.00934,-0.02724,9.80665,-0.12258,71.28,-48.78,-74.88,125.564,-89.189,168.69,40.4385,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,830,2017-04-04 08:39:03:447
0.04501,9.67353,-0.31764,-0.02724,9.80665,-0.12258,71.28,-48.78,-74.88,125.564,-89.189,168.69,40.4385,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,840,2017-04-04 08:39:03:457
0.04501,9.67353,-0.31764,-0.02724,9.80665,-0.12258,70.74,-48.78,-75.18,124.326,-89.266,167.471,40.4385,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,849,2017-04-04 08:39:03:466
-0.11779,9.66396,0.04671,-0.02724,9.80665,-0.12258,70.74,-48.9,-75.24,124.326,-89.266,167.471,40.4385,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,860,2017-04-04 08:39:03:477
-0.11779,9.66396,0.04671,-0.02724,9.80665,-0.12258,70.74,-48.9,-75.24,124.326,-89.266,167.471,40.4385,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,870,2017-04-04 08:39:03:487
0.0067,9.66396,-0.63528,-0.02724,9.80665,-0.12258,70.74,-49.08,-75.18,124.326,-89.266,167.471,40.4385,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,880,2017-04-04 08:39:03:497
-0.12737,9.69269,-0.21487,-0.02724,9.80665,-0.12258,70.74,-49.08,-75.18,124.326,-89.266,167.471,40.4385,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,890,2017-04-04 08:39:03:507
-0.12737,9.69269,-0.21487,-0.02724,9.80665,-0.12258,70.38,-49.32,-75.18,124.732,-89.266,167.471,40.4385,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,900,2017-04-04 08:39:03:517
0.01628,9.57776,-0.39238,-0.02724,9.80665,-0.12258,70.38,-49.38,-75.48,124.732,-89.266,167.471,40.4385,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,910,2017-04-04 08:39:03:527
0.01628,9.57776,-0.39238,-0.05448,9.80665,-0.1362,70.38,-49.38,-75.48,124.732,-89.266,167.471,40.4385,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,920,2017-04-04 08:39:03:537
-0.06033,9.65438,-0.31764,-0.04086,9.80665,-0.14982,70.5,-49.26,-75.18,124.732,-89.266,167.471,40.4385,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,930,2017-04-04 08:39:03:547
0.01628,9.67353,-0.4858,-0.04086,9.80665,-0.14982,70.5,-49.26,-75.18,124.732,-89.266,167.471,40.4385,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,940,2017-04-04 08:39:03:557
0.01628,9.67353,-0.4858,-0.05448,9.80665,-0.17706,70.8,-49.2,-75.0,121.677,-89.093,164.745,40.4385,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,950,2017-04-04 08:39:03:567
-0.06033,9.63523,-0.20553,-0.05448,9.80665,-0.17706,70.92,-49.32,-75.3,121.677,-89.093,164.745,40.4385,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,960,2017-04-04 08:39:03:577
-0.06033,9.63523,-0.20553,-0.05448,9.80665,-0.17706,70.92,-49.32,-75.3,121.677,-89.093,164.745,40.4385,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,970,2017-04-04 08:39:03:587
0.02586,9.68311,-0.02803,-0.05448,9.80665,-0.17706,71.1,-49.14,-75.24,121.677,-89.093,164.745,42.2418,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,980,2017-04-04 08:39:03:597
-0.05076,9.73099,-0.16816,-0.05448,9.80665,-0.17706,71.16,-49.08,-75.0,119.907,-88.918,162.897,42.2418,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,990,2017-04-04 08:39:03:607
-0.05076,9.73099,-0.16816,-0.05448,9.80665,-0.17706,71.16,-49.08,-75.0,119.907,-88.918,162.897,42.2418,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,1000,2017-04-04 08:39:03:617
0.05459,9.74057,-0.04671,-0.05448,9.80665,-0.17706,71.16,-49.14,-75.18,119.907,-88.918,162.897,42.2418,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,1010,2017-04-04 08:39:03:627
0.05459,9.74057,-0.04671,-0.05448,9.80665,-0.17706,71.16,-49.14,-75.18,119.907,-88.918,162.897,42.2418,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,1022,2017-04-04 08:39:03:639
-0.0316,9.67353,-0.42041,-0.05448,9.80665,-0.17706,71.04,-49.08,-75.54,119.907,-88.918,162.897,42.2418,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,1029,2017-04-04 08:39:03:646
-0.04118,9.68311,-0.05605,-0.05448,9.80665,-0.17706,70.86,-49.2,-75.84,120.281,-88.918,162.897,42.2418,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,1040,2017-04-04 08:39:03:657
-0.04118,9.68311,-0.05605,-0.05448,9.80665,-0.17706,70.86,-49.2,-75.84,120.281,-88.918,162.897,42.2418,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,1050,2017-04-04 08:39:03:667
0.02586,9.71184,-0.31764,-0.05448,9.80665,-0.17706,70.98,-49.08,-76.32,120.281,-88.918,162.897,42.2418,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,1060,2017-04-04 08:39:03:677
0.02586,9.71184,-0.31764,-0.05448,9.80665,-0.17706,70.98,-49.08,-76.32,120.281,-88.918,162.897,42.2418,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,1070,2017-04-04 08:39:03:687
-0.06033,9.71184,-0.14948,-0.05448,9.80665,-0.17706,71.22,-49.14,-76.32,120.281,-88.918,162.897,42.2418,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,1080,2017-04-04 08:39:03:697
0.06416,9.68311,-0.28027,-0.05448,9.80665,-0.17706,71.22,-49.14,-76.32,120.281,-88.918,162.897,42.2418,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,1089,2017-04-04 08:39:03:706
0.06416,9.68311,-0.28027,-0.05448,9.80665,-0.17706,71.4,-49.26,-75.96,120.281,-88.918,162.897,42.2418,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,1100,2017-04-04 08:39:03:717
-0.11779,9.69269,0.04671,-0.05448,9.80665,-0.17706,71.4,-49.26,-75.96,120.281,-88.918,162.897,42.2418,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,1110,2017-04-04 08:39:03:727
-0.11779,9.69269,0.04671,-0.05448,9.80665,-0.17706,71.4,-49.26,-75.96,120.281,-88.918,162.897,42.2418,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,1120,2017-04-04 08:39:03:737
0.03543,9.71184,-0.13079,-0.04086,9.80665,-0.19068,71.64,-49.38,-75.48,120.281,-88.918,162.897,42.2418,39.35236,16.221968,867.742,744.3640313151604,0.0,19.35484,,9 / 18,1130,2017-04-04 08:39:03:747
