ACCELEROMETRO X (m/s²),ACCELEROMETRO Y (m/s²),ACCELEROMETRO Z (m/s²),GRAVITÀ X (m/s²),GRAVITÀ Y (m/s²),GRAVITÀ Z (m/s²),CAMPO MAGNETICO X (μT),CAMPO MAGNETICO Y (μT),CAMPO MAGNETICO Z (μT),ORIENTAMENTO Z (azimuth °),ORIENTAMENTO X (pitch °),ORIENTAMENTO Y (roll °),LIVELLO SONORO (dB),POSIZIONE Latitudine : ,POSIZIONE Longitudine : ,POSIZIONE Altitudine ( m),POSIZIONE Altitudine-google ( m),POSIZIONE Velocità ( Km/h),POSIZIONE Precisione ( m),POSIZIONE ORIENTAMENTO (°),Satelliti rilevati,Tempo da inizio in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.2844,10.1236,1.5602,0.0545,9.7658,0.9126,-2.16,-5.04,50.58,174.31,-84.74,-3.47,67.038,39.36471,16.227116,800.0,698.5322956811917,51.59,9.677419,176.9,11 / 21,51512,2016-12-07 14:25:50:137
0.3323,9.8842,0.6913,0.0136,9.7658,0.9262,-1.5,-5.46,50.88,177.21,-84.58,-1.68,65.849,39.36471,16.227116,800.0,698.5322956811917,51.59,9.677419,176.9,11 / 21,51761,2016-12-07 14:25:50:386
-0.5775,10.2864,-0.5886,-0.0409,9.7658,0.9262,-0.72,-5.16,50.76,179.71,-84.5,0.83,65.247,39.36471,16.227116,800.0,698.5322956811917,51.59,9.677419,176.9,11 / 21,52012,2016-12-07 14:25:50:637
-0.4338,9.6448,-1.009,-0.0681,9.793,0.7083,-1.74,-4.98,50.88,182.59,-85.29,4.84,64.588,39.364586,16.227118,803.23,698.5322956811917,49.32,9.677419,178.1,11 / 21,52262,2016-12-07 14:25:50:887
-0.3859,9.3671,1.0463,-0.109,9.8067,0.3814,-2.22,-4.98,50.52,188.12,-86.92,10.44,64.588,39.364586,16.227118,803.23,698.5322956811917,49.32,9.677419,178.1,11 / 21,52512,2016-12-07 14:25:51:137
0.4377,9.9608,-1.2986,-0.1226,9.8067,0.109,-1.68,-4.8,50.46,205.36,-88.4,26.57,63.054,39.364586,16.227118,803.23,698.5322956811917,49.32,9.677419,178.1,11 / 21,52762,2016-12-07 14:25:51:387
-0.0795,9.2713,0.0561,-0.1362,9.8067,-0.0545,-2.22,-4.56,50.16,280.17,-89.27,102.53,62.136,39.364586,16.227118,803.23,698.5322956811917,49.32,9.677419,178.1,11 / 21,53014,2016-12-07 14:25:51:639
-0.2423,9.8268,1.6256,-0.1362,9.8067,-0.0953,-2.7,-4.62,50.16,297.44,-89.07,120.96,63.17,39.364475,16.227121,796.77,698.5322956811917,46.91,9.677419,178.5,11 / 21,53262,2016-12-07 14:25:51:887
-0.2614,9.8746,2.1394,-0.1498,9.8067,-0.0953,-2.64,-5.16,50.04,301.47,-89.03,124.99,63.17,39.364475,16.227121,796.77,698.5322956811917,46.91,9.677419,178.5,11 / 21,53511,2016-12-07 14:25:52:136
-0.8456,9.6448,-0.1775,-0.1498,9.8067,0.0272,-2.34,-5.28,50.52,286.05,-88.99,108.43,62.298,39.364475,16.227121,796.77,698.5322956811917,46.91,9.677419,178.5,11 / 21,53761,2016-12-07 14:25:52:386
-0.7116,9.0893,1.1211,-0.1498,9.8067,0.1907,-2.22,-4.56,51.24,222.68,-88.76,45.0,64.013,39.364475,16.227121,796.77,698.5322956811917,46.91,9.677419,178.5,11 / 21,54012,2016-12-07 14:25:52:637
-0.5583,10.4971,1.5321,-0.1498,9.8067,0.286,-1.62,-4.56,50.7,212.19,-88.46,34.51,64.469,39.36437,16.227123,796.77,698.5322956811917,45.32,9.677419,178.2,10 / 20,54261,2016-12-07 14:25:52:886
-0.3859,9.6544,1.1865,-0.1498,9.8067,0.4631,-1.62,-4.26,50.1,199.13,-87.71,20.32,64.469,39.36437,16.227123,796.77,698.5322956811917,45.32,9.677419,178.2,10 / 20,54511,2016-12-07 14:25:53:136
-0.4434,10.2481,2.2328,-0.1498,9.793,0.6402,-1.32,-3.72,50.64,193.19,-86.47,14.35,63.526,39.36437,16.227123,796.77,698.5322956811917,45.32,9.677419,178.2,10 / 20,54761,2016-12-07 14:25:53:386
-0.2902,9.5873,2.0179,-0.1634,9.7658,0.9943,-1.38,-4.5,50.7,189.0,-84.58,10.15,62.93,39.36437,16.227123,796.77,698.5322956811917,45.32,9.677419,178.2,10 / 20,55011,2016-12-07 14:25:53:636
0.2365,9.5778,1.1491,-0.1907,9.7385,1.1713,-1.56,-4.86,50.7,188.07,-83.54,9.23,62.403,39.36437,16.227123,796.77,698.5322956811917,45.32,9.677419,178.2,10 / 20,55261,2016-12-07 14:25:53:886
0.294,10.545,1.5135,-0.1907,9.7385,1.2395,-1.74,-4.26,50.76,186.94,-83.05,9.25,62.403,39.364273,16.227121,793.55,698.5322956811917,39.28,9.677419,178.2,10 / 20,55511,2016-12-07 14:25:54:136
-0.1082,9.798,0.8595,-0.1907,9.7113,1.3757,-2.22,-4.14,51.0,186.3,-82.5,8.56,61.908,39.364273,16.227121,793.55,698.5322956811917,39.28,9.677419,178.2,10 / 20,55762,2016-12-07 14:25:54:387
1.0506,9.798,1.4761,-0.1771,9.6977,1.471,-1.86,-4.68,51.3,185.19,-81.39,7.45,61.773,39.364273,16.227121,793.55,698.5322956811917,39.28,9.677419,178.2,10 / 20,56012,2016-12-07 14:25:54:637
-0.3476,9.7406,0.7287,-0.0953,9.6704,1.6481,-1.98,-4.8,51.24,183.8,-80.93,6.06,63.74,39.364193,16.22712,796.77,698.5322956811917,29.77,9.677419,179.3,10 / 20,56262,2016-12-07 14:25:54:887
1.7688,10.794,0.4391,0.0136,9.6841,1.6344,-1.74,-4.38,51.12,178.22,-80.25,0.47,63.74,39.364193,16.22712,796.77,698.5322956811917,29.77,9.677419,179.3,10 / 20,56511,2016-12-07 14:25:55:136
1.3379,8.1317,1.065,0.1362,9.7113,1.4029,-1.26,-4.14,50.76,176.88,-80.81,-1.99,63.167,39.364193,16.22712,796.77,698.5322956811917,29.77,9.677419,179.3,10 / 20,56761,2016-12-07 14:25:55:386
1.9221,9.7597,0.1028,0.3133,9.7385,1.1577,-0.42,-3.9,51.6,170.35,-82.39,-9.66,62.226,39.364193,16.22712,796.77,698.5322956811917,29.77,9.677419,179.3,10 / 20,57011,2016-12-07 14:25:55:636
1.721,9.6256,0.5138,0.5721,9.7522,0.9398,0.24,-3.96,51.78,152.26,-83.51,-27.82,64.004,39.36413,16.227118,796.77,698.5322956811917,24.91,9.677419,184.9,7 / 16,57261,2016-12-07 14:25:55:886
1.4241,9.5682,1.0277,0.8172,9.7385,0.8172,1.08,-3.96,51.84,145.34,-83.61,-35.87,64.004,39.36413,16.227118,796.77,698.5322956811917,24.91,9.677419,184.9,7 / 16,57511,2016-12-07 14:25:56:136
1.8933,9.2043,-1.1584,1.0215,9.7385,0.681,2.58,-3.96,52.02,132.45,-83.03,-51.03,61.267,39.36413,16.227118,796.77,698.5322956811917,24.91,9.677419,184.9,7 / 16,57761,2016-12-07 14:25:56:386
2.9659,9.3192,-0.1308,1.185,9.7249,0.5721,2.76,-3.96,51.66,127.21,-82.81,-56.31,58.299,39.36413,16.227118,796.77,698.5322956811917,24.91,9.677419,184.9,7 / 16,58011,2016-12-07 14:25:56:636
1.4911,10.1811,0.0093,1.4165,9.6977,0.4631,4.2,-4.38,51.06,116.42,-81.76,-68.4,60.274,39.36407,16.22711,803.23,698.5322956811917,22.64,9.677419,189.9,10 / 21,58261,2016-12-07 14:25:56:886
1.5677,9.5107,-0.1308,1.5936,9.6704,0.3677,5.88,-4.86,49.8,111.14,-80.55,-76.32,60.274,39.36407,16.22711,803.23,698.5322956811917,22.64,9.677419,189.9,10 / 21,58512,2016-12-07 14:25:57:137
0.6005,9.1755,-1.9619,1.6481,9.6704,0.3133,7.08,-5.82,49.2,110.65,-80.13,-78.33,58.877,39.36407,16.22711,803.23,698.5322956811917,22.64,9.677419,189.9,10 / 21,58762,2016-12-07 14:25:57:387
-0.1369,10.0566,-1.1865,1.58,9.6841,0.0272,7.86,-6.12,49.14,105.03,-80.54,-85.16,58.66,39.36407,16.22711,803.23,698.5322956811917,22.64,9.677419,189.9,10 / 21,59012,2016-12-07 14:25:57:637
0.227,9.4054,-2.9428,1.4982,9.6841,-0.3541,7.8,-5.82,48.48,96.82,-80.8,-93.48,60.305,39.364033,16.227083,806.45,698.5322956811917,18.32,9.677419,205.8,9 / 19,59261,2016-12-07 14:25:57:886
-0.8744,9.7023,-0.6353,1.2667,9.7113,-0.681,7.8,-6.12,47.82,76.69,-81.35,-113.96,60.826,39.364033,16.227083,806.45,698.5322956811917,18.32,9.677419,205.8,9 / 19,59511,2016-12-07 14:25:58:136
-2.4737,9.8459,-1.9806,0.8308,9.7249,-0.9534,7.98,-6.42,47.82,58.87,-82.32,-131.63,65.162,39.364033,16.227083,806.45,698.5322956811917,18.32,9.677419,205.8,9 / 19,59762,2016-12-07 14:25:58:387
-2.3971,9.233,0.3457,0.2315,9.7249,-1.2939,6.9,-6.78,47.82,26.43,-82.56,-162.54,65.162,39.364033,16.227083,806.45,698.5322956811917,18.32,9.677419,205.8,9 / 19,60012,2016-12-07 14:25:58:637
-2.2055,9.482,-0.4858,-0.2452,9.6977,-1.471,6.06,-6.9,47.76,10.29,-82.01,-177.14,61.898,39.36399,16.22705,809.68,698.5322956811917,20.45,9.677419,205.1,11 / 21,60262,2016-12-07 14:25:58:887
-2.4641,9.0223,-2.7934,-0.7627,9.6432,-1.6344,4.74,-7.02,47.94,347.79,-80.27,162.31,62.552,39.36399,16.22705,809.68,698.5322956811917,20.45,9.677419,205.1,11 / 21,60512,2016-12-07 14:25:59:137
-4.6764,9.3575,-1.4481,-1.3212,9.5751,-1.6753,3.36,-7.38,47.64,327.42,-78.03,145.35,65.346,39.36399,16.22705,809.68,698.5322956811917,20.45,9.677419,205.1,11 / 21,60762,2016-12-07 14:25:59:387
-3.6038,8.6201,-1.2892,-1.8932,9.4798,-1.6617,2.22,-7.8,47.58,315.12,-76.08,135.23,65.346,39.36399,16.22705,809.68,698.5322956811917,20.45,9.677419,205.1,11 / 21,61012,2016-12-07 14:25:59:637
-2.8089,9.5203,-0.8595,-2.3155,9.4117,-1.5663,-0.54,-7.44,48.54,303.43,-74.25,127.51,64.906,39.363937,16.227028,803.23,698.5322956811917,24.16,9.677419,183.3,9 / 19,61262,2016-12-07 14:25:59:887
-1.3149,9.9896,-1.3546,-2.4653,9.398,-1.4165,-3.84,-6.84,47.82,297.32,-73.46,124.08,65.061,39.363937,16.227028,803.23,698.5322956811917,24.16,9.677419,183.3,9 / 19,61512,2016-12-07 14:26:00:137
0.3323,9.2617,-1.0277,-2.4925,9.4117,-1.2667,-5.58,-7.14,45.66,288.14,-73.26,117.55,65.302,39.363937,16.227028,803.23,698.5322956811917,24.16,9.677419,183.3,9 / 19,61761,2016-12-07 14:26:00:386
0.2365,10.3439,-1.6723,-2.261,9.4798,-1.1577,-4.74,-8.64,45.66,286.57,-74.08,116.44,67.879,39.363937,16.227028,803.23,698.5322956811917,24.16,9.677419,183.3,9 / 19,62011,2016-12-07 14:26:00:636
1.5773,9.4341,-1.5228,-1.8524,9.5751,-1.0624,-4.86,-9.84,46.86,289.81,-76.78,119.05,67.879,39.363876,16.22703,803.23,698.5322956811917,27.5,9.677419,173.1,10 / 19,62261,2016-12-07 14:26:00:886
0.6675,9.5969,-0.2055,-1.3212,9.6704,-1.0215,-5.16,-9.48,47.04,293.04,-78.24,121.63,66.163,39.363876,16.22703,803.23,698.5322956811917,27.5,9.677419,173.1,10 / 19,62511,2016-12-07 14:26:01:136
2.2764,9.8651,-1.5789,-0.6402,9.7522,-0.9262,-4.62,-8.7,46.74,306.84,-81.82,134.6,66.737,39.363876,16.22703,803.23,698.5322956811917,27.5,9.677419,173.1,10 / 19,62762,2016-12-07 14:26:01:387
2.3626,8.9361,0.3083,-0.0545,9.7794,-0.8445,-4.26,-8.52,46.8,338.14,-84.68,163.47,65.249,39.363876,16.22703,803.23,698.5322956811917,27.5,9.677419,173.1,10 / 19,63012,2016-12-07 14:26:01:637
2.4296,8.6871,1.1304,0.7491,9.7522,-0.7491,-3.12,-8.16,46.38,26.33,-84.53,-149.32,65.249,39.3638,16.227045,803.23,698.5322956811917,29.66,9.677419,175.4,11 / 21,63262,2016-12-07 14:26:01:887
3.1766,10.0758,0.4484,1.2258,9.7113,-0.6946,-0.9,-8.46,46.44,54.9,-82.79,-125.1,68.218,39.3638,16.227045,803.23,698.5322956811917,29.66,9.677419,175.4,11 / 21,63512,2016-12-07 14:26:02:137
2.1998,9.6065,-0.1401,1.5527,9.6704,-0.6265,0.12,-8.4,46.74,67.38,-80.71,-114.36,68.677,39.3638,16.227045,803.23,698.5322956811917,29.66,9.677419,175.4,11 / 21,63761,2016-12-07 14:26:02:386
0.1504,9.98,-0.2896,1.8524,9.616,-0.5448,0.84,-8.58,47.04,75.08,-79.11,-108.43,62.145,39.3638,16.227045,803.23,698.5322956811917,29.66,9.677419,175.4,11 / 21,64012,2016-12-07 14:26:02:637
0.1695,9.5586,-0.3363,1.866,9.616,-0.5176,1.98,-7.86,47.16,79.2,-78.54,-105.4,62.145,39.36372,16.227045,800.0,698.5322956811917,33.23,9.677419,183.9,7 / 17,64262,2016-12-07 14:26:02:887
0.2461,9.6544,-0.1962,1.5663,9.6704,-0.504,1.8,-7.5,47.4,78.09,-79.34,-106.12,61.914,39.36372,16.227045,800.0,698.5322956811917,33.23,9.677419,183.9,7 / 17,64511,2016-12-07 14:26:03:136
-1.4298,9.5395,-0.682,1.2395,9.7249,-0.4631,1.14,-7.74,47.1,74.36,-80.73,-108.59,62.728,39.36372,16.227045,800.0,698.5322956811917,33.23,9.677419,183.9,7 / 17,64761,2016-12-07 14:26:03:386
-1.8033,9.549,-0.8221,0.9262,9.7522,-0.4359,1.02,-7.74,46.62,72.15,-82.25,-110.49,65.155,39.36372,16.227045,800.0,698.5322956811917,33.23,9.677419,183.9,7 / 17,65011,2016-12-07 14:26:03:636
-1.2479,9.6448,0.5325,0.3677,9.793,-0.3814,0.78,-7.74,46.92,61.87,-85.4,-120.11,65.155,39.36363,16.227037,800.0,698.5322956811917,35.03,9.677419,186.4,9 / 20,65262,2016-12-07 14:26:03:887
-1.0563,9.3671,-0.8128,-0.2452,9.8067,-0.3541,-0.36,-7.98,47.1,343.37,-87.76,163.5,65.392,39.36363,16.227037,800.0,698.5322956811917,35.03,9.677419,186.4,9 / 20,65512,2016-12-07 14:26:04:137
-1.6309,9.6927,0.6913,-0.6129,9.793,-0.3269,-0.6,-8.1,47.1,300.85,-86.31,122.66,65.832,39.36363,16.227037,800.0,698.5322956811917,35.03,9.677419,186.4,9 / 20,65762,2016-12-07 14:26:04:387
-1.6788,9.9704,0.0467,-0.8717,9.7658,-0.2588,-0.9,-8.04,47.16,291.86,-85.47,113.86,66.565,39.36363,16.227037,800.0,698.5322956811917,35.03,9.677419,186.4,9 / 20,66012,2016-12-07 14:26:04:637
-1.5352,9.3575,-0.3924,-1.1986,9.7385,-0.0817,-2.1,-8.16,46.8,274.73,-83.88,98.24,66.456,39.363544,16.227032,796.77,698.5322956811917,35.93,9.677419,180.8,10 / 20,66262,2016-12-07 14:26:04:887
-1.4011,9.9513,1.1865,-1.4029,9.7113,-0.0681,-3.06,-8.1,46.8,267.99,-82.25,92.95,66.456,39.363544,16.227032,796.77,698.5322956811917,35.93,9.677419,180.8,10 / 20,66512,2016-12-07 14:26:05:137
-1.2862,9.3575,-0.1028,-1.4982,9.6977,-0.0545,-4.02,-7.92,46.32,266.26,-81.46,92.68,66.718,39.363544,16.227032,796.77,698.5322956811917,35.93,9.677419,180.8,10 / 20,66762,2016-12-07 14:26:05:387
-1.8225,9.1851,0.4578,-1.5255,9.6977,0.109,-4.68,-8.16,46.2,261.85,-81.14,89.48,65.544,39.363544,16.227032,796.77,698.5322956811917,35.93,9.677419,180.8,10 / 20,67012,2016-12-07 14:26:05:637
-1.5064,9.7693,0.9716,-1.5391,9.6841,0.2179,-5.34,-8.1,45.9,255.87,-80.92,83.44,64.333,39.363457,16.227058,780.65,698.5322956811917,37.48,9.677419,174.6,8 / 19,67261,2016-12-07 14:26:05:886
-1.3628,9.166,1.1678,-1.5391,9.6841,0.3677,-6.42,-8.4,45.36,248.18,-80.74,77.04,64.333,39.363457,16.227058,780.65,698.5322956811917,37.48,9.677419,174.6,8 / 19,67512,2016-12-07 14:26:06:137
-1.3436,9.7693,1.5508,-1.471,9.6977,0.4086,-6.6,-8.58,45.12,244.55,-80.9,74.74,64.864,39.363457,16.227058,780.65,698.5322956811917,37.48,9.677419,174.6,8 / 19,67762,2016-12-07 14:26:06:387
-2.3109,9.8938,1.0744,-1.4029,9.6977,0.5312,-7.08,-8.16,45.42,240.83,-81.29,70.73,63.98,39.363457,16.227058,780.65,698.5322956811917,37.48,9.677419,174.6,8 / 19,68012,2016-12-07 14:26:06:637
-1.1329,9.6831,0.8969,-1.4438,9.6841,0.6946,-7.98,-8.34,45.6,235.78,-80.96,66.6,62.722,39.36337,16.227098,780.65,698.5322956811917,33.08,9.677419,152.3,11 / 21,68262,2016-12-07 14:26:06:887
-2.196,9.4341,1.1211,-1.4982,9.6568,0.8717,-9.54,-8.88,46.08,227.92,-80.06,61.17,65.264,39.36337,16.227098,780.65,698.5322956811917,33.08,9.677419,152.3,11 / 21,68512,2016-12-07 14:26:07:137
-1.698,9.6831,0.3083,-1.58,9.6432,0.9807,-10.2,-9.0,46.08,225.23,-79.3,58.45,65.264,39.36337,16.227098,780.65,698.5322956811917,33.08,9.677419,152.3,11 / 21,68761,2016-12-07 14:26:07:386
-2.694,8.2179,1.4387,-1.6208,9.6296,1.0351,-10.92,-8.58,46.08,224.02,-79.0,58.39,67.228,39.36337,16.227098,780.65,698.5322956811917,33.08,9.677419,152.3,11 / 21,69012,2016-12-07 14:26:07:637
-0.0508,11.3782,4.4096,-1.7162,9.6023,1.1032,-11.76,-7.86,45.36,221.5,-78.18,57.17,73.202,39.363297,16.227144,780.65,698.5322956811917,33.59,9.677419,157.5,11 / 19,69262,2016-12-07 14:26:07:887
-0.5583,9.415,-0.1588,-1.7298,9.6023,1.0896,-12.72,-7.98,44.76,220.84,-77.87,57.67,72.65,39.363297,16.227144,780.65,698.5322956811917,33.59,9.677419,157.5,11 / 19,69512,2016-12-07 14:26:08:137
-0.6828,9.2713,1.7096,-1.6344,9.616,1.0488,-13.02,-8.22,44.76,221.08,-78.09,57.91,72.65,39.363297,16.227144,780.65,698.5322956811917,33.59,9.677419,157.5,11 / 19,69761,2016-12-07 14:26:08:386
-0.2231,9.2809,2.7747,-1.3757,9.6704,1.0215,-13.38,-8.04,43.14,216.98,-79.69,54.46,62.437,39.363297,16.227144,780.65,698.5322956811917,33.59,9.677419,157.5,11 / 19,70011,2016-12-07 14:26:08:636
-0.2423,9.4916,0.6353,-1.1169,9.6977,1.076,-13.98,-7.44,41.7,209.65,-80.72,48.49,60.726,39.363224,16.227188,787.1,698.5322956811917,28.22,9.677419,154.7,10 / 19,70261,2016-12-07 14:26:08:886
-0.271,9.7597,1.5695,-0.8989,9.6977,1.2122,-13.92,-7.26,41.4,198.99,-81.07,38.1,60.1,39.363224,16.227188,787.1,682.4090423758444,28.22,9.677419,154.7,10 / 19,70512,2016-12-07 14:26:09:137
0.0259,9.5682,2.1301,-0.6129,9.6977,1.3484,-14.04,-7.74,41.04,189.22,-81.4,28.23,60.1,39.363224,16.227188,787.1,682.4090423758444,28.22,9.677419,154.7,10 / 19,70761,2016-12-07 14:26:09:386
0.1025,9.8842,2.9709,-0.4767,9.6704,1.5936,-14.46,-7.86,40.86,182.44,-81.0,21.33,59.631,39.363224,16.227188,787.1,682.4090423758444,28.22,9.677419,154.7,10 / 19,71011,2016-12-07 14:26:09:636
-0.3955,9.5107,2.7466,-0.3677,9.6023,1.9886,-14.7,-7.74,40.86,173.43,-79.31,13.41,60.11,39.363186,16.227215,790.32,682.4090423758444,17.86,9.677419,158.3,11 / 21,71261,2016-12-07 14:26:09:886
-0.1753,9.9991,3.7463,-0.3133,9.5479,2.2746,-15.3,-7.62,40.26,168.63,-77.18,8.99,58.753,39.363186,16.227215,790.32,682.4090423758444,17.86,9.677419,158.3,11 / 21,71512,2016-12-07 14:26:10:137
-0.1369,9.798,3.2885,-0.2452,9.507,2.4517,-15.06,-7.56,39.54,166.54,-75.92,6.88,58.753,39.363186,16.227215,790.32,682.4090423758444,17.86,9.677419,158.3,11 / 21,71761,2016-12-07 14:26:10:386
-0.3859,9.731,2.4197,-0.2179,9.4661,2.5742,-14.58,-7.38,39.9,164.81,-74.98,5.22,54.885,39.363186,16.227215,790.32,682.4090423758444,17.86,9.677419,158.3,11 / 21,72011,2016-12-07 14:26:10:636
-0.0603,9.731,2.1301,-0.1907,9.4525,2.6423,-14.4,-8.04,39.6,165.72,-74.58,4.79,54.545,39.36314,16.227245,793.55,682.4090423758444,16.81,12.903226,151.8,10 / 19,72261,2016-12-07 14:26:10:886
-0.0316,9.798,2.1861,-0.1771,9.4525,2.656,-14.52,-7.74,39.84,164.75,-74.27,3.81,51.884,39.36314,16.227245,793.55,682.4090423758444,16.81,12.903226,151.8,10 / 19,72511,2016-12-07 14:26:11:136
1.0027,9.664,3.2324,-0.1226,9.4661,2.6151,-14.82,-7.26,40.5,163.3,-74.43,3.26,50.736,39.36314,16.227245,793.55,682.4090423758444,16.81,12.903226,151.8,10 / 19,72761,2016-12-07 14:26:11:386
0.7824,9.664,3.3819,0.0409,9.4661,2.5742,-14.88,-7.32,40.62,161.71,-74.62,2.1,50.736,39.36314,16.227245,793.55,682.4090423758444,16.81,12.903226,151.8,10 / 19,73012,2016-12-07 14:26:11:637
1.2804,10.0758,1.747,0.1771,9.4661,2.5742,-15.12,-6.84,40.26,158.75,-74.78,-0.91,48.725,39.363132,16.227268,796.77,682.4090423758444,5.18,12.903226,140.5,10 / 21,73262,2016-12-07 14:26:11:887
-1.3245,9.4916,1.7937,0.3541,9.4661,2.5742,-15.12,-7.2,40.32,153.99,-74.71,-5.74,48.773,39.363132,16.227268,796.77,682.4090423758444,5.18,12.903226,140.5,10 / 21,73512,2016-12-07 14:26:12:137
0.1599,9.5586,0.1215,0.395,9.507,2.438,-15.3,-7.44,39.96,151.27,-74.78,-8.52,56.703,39.363132,16.227268,796.77,682.4090423758444,5.18,12.903226,140.5,10 / 21,73762,2016-12-07 14:26:12:387
-0.5009,9.5682,0.0561,0.4086,9.5887,2.0703,-14.94,-7.68,39.84,150.05,-76.56,-9.97,56.703,39.363132,16.227268,796.77,682.4090423758444,5.18,12.903226,140.5,10 / 21,74011,2016-12-07 14:26:12:636
1.0889,9.8938,-0.1868,0.395,9.6568,1.7434,-14.64,-7.62,39.84,147.89,-78.61,-12.18,49.633,39.36312,16.22729,800.0,682.4090423758444,3.89,12.903226,161.0,9 / 20,74261,2016-12-07 14:26:12:886
0.0259,9.7023,0.6633,0.3677,9.6977,1.4574,-14.76,-7.38,40.26,145.68,-80.61,-14.27,50.001,39.36312,16.22729,800.0,682.4090423758444,3.89,12.903226,161.0,9 / 20,74511,2016-12-07 14:26:13:136
-0.7882,9.4724,1.009,0.2452,9.7658,1.0079,-15.06,-7.5,40.2,146.33,-83.19,-13.55,52.327,39.36312,16.22729,800.0,682.4090423758444,3.89,12.903226,161.0,9 / 20,74761,2016-12-07 14:26:13:386
0.7728,9.9321,-0.3083,0.0681,9.793,0.5857,-15.3,-7.62,39.72,146.81,-84.68,-12.99,51.252,39.36312,16.22729,800.0,682.4090423758444,3.89,12.903226,161.0,9 / 20,75011,2016-12-07 14:26:13:636
0.7154,9.8268,0.1308,-0.0136,9.8067,0.3269,-15.36,-8.64,39.66,159.61,-87.46,0.0,51.252,39.363113,16.227291,803.23,682.4090423758444,0.0,9.677419,,9 / 20,75261,2016-12-07 14:26:13:886
-0.1178,9.6065,0.9529,-0.0409,9.8067,0.2315,-15.06,-8.16,39.18,165.04,-88.48,6.01,50.406,39.363113,16.227291,803.23,682.4090423758444,0.0,9.677419,,9 / 20,75512,2016-12-07 14:26:14:137
-0.8935,9.482,0.2522,-0.0272,9.8067,0.2315,-15.42,-7.68,39.18,169.02,-88.63,10.01,50.316,39.363113,16.227291,803.23,682.4090423758444,0.0,9.677419,,9 / 20,75762,2016-12-07 14:26:14:387
0.7154,9.8459,-0.7661,-0.0136,9.8067,0.2452,-15.54,-7.8,39.48,164.47,-88.64,6.71,60.615,39.363113,16.227291,803.23,682.4090423758444,0.0,9.677419,,9 / 20,76012,2016-12-07 14:26:14:637
-0.702,9.5299,0.5886,0.0136,9.8067,0.2179,-15.42,-8.04,39.78,159.54,-88.49,0.0,60.615,39.363113,16.227291,803.23,682.4090423758444,0.0,9.677419,,9 / 19,76262,2016-12-07 14:26:14:887
-0.6732,9.6735,-0.5232,-0.0272,9.8067,0.2043,-14.64,-7.74,39.84,166.62,-88.72,7.13,52.155,39.363113,16.227291,803.23,682.4090423758444,0.0,9.677419,,9 / 19,76511,2016-12-07 14:26:15:136
1.7784,9.8363,-0.1588,-0.0272,9.8067,0.1226,-14.28,-7.86,39.66,168.94,-89.03,9.46,51.05,39.363113,16.227291,803.23,682.4090423758444,0.0,9.677419,,9 / 19,76761,2016-12-07 14:26:15:386
0.3419,9.7214,0.1962,0.0,9.8067,0.0409,-14.76,-7.98,39.96,181.24,-89.57,21.8,50.169,39.363113,16.227291,803.23,682.4090423758444,0.0,9.677419,,9 / 19,77011,2016-12-07 14:26:15:636
-0.4913,9.5395,-0.5512,0.1362,9.8067,0.0,-15.06,-7.92,40.26,103.19,-89.71,-56.31,50.169,39.36312,16.227282,803.23,682.4090423758444,0.0,9.677419,,11 / 20,77262,2016-12-07 14:26:15:887
0.6483,9.8268,-0.9716,0.1362,9.8067,-0.0545,-14.64,-8.16,39.6,52.87,-89.17,-106.7,51.771,39.36312,16.227282,803.23,682.4090423758444,0.0,9.677419,,11 / 20,77511,2016-12-07 14:26:16:136
0.7537,9.8746,-0.5699,0.1362,9.8067,-0.1498,-14.76,-8.34,39.9,30.27,-88.87,-129.29,51.615,39.36312,16.227282,803.23,682.4090423758444,0.0,9.677419,,11 / 20,77761,2016-12-07 14:26:16:386
-0.9893,9.5107,-0.9155,0.0681,9.8067,-0.2043,-15.3,-7.98,39.84,21.8,-88.82,-137.73,49.362,39.36312,16.227282,803.23,682.4090423758444,0.0,9.677419,,11 / 20,78011,2016-12-07 14:26:16:636
-0.5966,9.5778,-1.2612,0.0545,9.8067,-0.2179,-15.18,-7.26,39.9,353.45,-88.69,-165.96,49.362,39.36312,16.22729,803.23,682.4090423758444,3.06,9.677419,153.5,10 / 20,78261,2016-12-07 14:26:16:886
-0.3764,9.7693,-0.4391,0.0136,9.8067,-0.286,-14.88,-7.08,39.96,348.86,-88.55,-170.54,50.919,39.36312,16.22729,803.23,682.4090423758444,3.06,9.677419,153.5,10 / 20,78511,2016-12-07 14:26:17:136
-0.9989,9.2522,-1.6349,-0.1498,9.8067,-0.3677,-14.94,-7.32,39.66,327.49,-88.05,168.23,51.056,39.36312,16.22729,803.23,682.4090423758444,3.06,9.677419,153.5,10 / 20,78761,2016-12-07 14:26:17:386
-0.4434,9.5873,-0.9249,-0.2588,9.793,-0.504,-15.48,-7.68,39.42,309.77,-87.19,151.26,56.615,39.36312,16.22729,803.23,682.4090423758444,3.06,9.677419,153.5,10 / 20,79011,2016-12-07 14:26:17:636
-0.4817,9.5107,-1.5882,-0.2996,9.793,-0.6402,-15.72,-7.5,38.52,311.63,-86.12,154.49,65.354,39.36311,16.227285,803.23,682.4090423758444,5.44,9.677419,141.4,11 / 20,79261,2016-12-07 14:26:17:886
