ACCELEROMETRO X (m/s²),ACCELEROMETRO Y (m/s²),ACCELEROMETRO Z (m/s²),GRAVITÀ X (m/s²),GRAVITÀ Y (m/s²),GRAVITÀ Z (m/s²),CAMPO MAGNETICO X (μT),CAMPO MAGNETICO Y (μT),CAMPO MAGNETICO Z (μT),ORIENTAMENTO Z (azimuth °),ORIENTAMENTO X (pitch °),ORIENTAMENTO Y (roll °),LIVELLO SONORO (dB),POSIZIONE Latitudine : ,POSIZIONE Longitudine : ,POSIZIONE Altitudine ( m),POSIZIONE Altitudine-google ( m),POSIZIONE Velocità ( Km/h),POSIZIONE Precisione ( m),POSIZIONE ORIENTAMENTO (°),Satelliti rilevati,Tempo da inizio in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.0412,9.6448,-0.028,-0.0545,9.8067,-0.1362,-14.76,-33.84,32.52,313.17,-89.14,158.2,32.808,39.362232,16.225752,1019.35,741.8794719281817,0.0,9.677419,,12 / 22,10,2016-12-06 18:46:41:436
-0.0029,9.6927,-0.1962,-0.0681,9.8067,-0.1498,-15.06,-34.38,32.58,313.17,-89.14,158.2,32.649,39.362232,16.225752,1019.35,741.8794719281817,0.0,9.677419,,12 / 22,260,2016-12-06 18:46:41:686
-0.0124,9.6735,-0.028,-0.0817,9.8067,-0.1498,-14.76,-34.26,32.58,306.19,-89.0,151.39,42.426,39.362225,16.225752,1019.35,741.8794719281817,1.73,9.677419,164.9,12 / 22,510,2016-12-06 18:46:41:936
0.0259,9.7214,-0.028,-0.0817,9.8067,-0.1498,-14.76,-34.26,32.58,306.19,-89.0,151.39,34.73,39.362225,16.225752,1019.35,741.8794719281817,1.73,9.677419,164.9,12 / 22,760,2016-12-06 18:46:42:186
-0.0316,9.6927,-0.0654,-0.0817,9.8067,-0.1498,-14.64,-34.32,32.58,306.19,-89.0,151.39,34.73,39.362225,16.225752,1019.35,741.8794719281817,1.73,9.677419,164.9,12 / 22,1011,2016-12-06 18:46:42:437
-0.0508,9.6927,-0.0747,-0.0817,9.8067,-0.1362,-14.52,-34.14,32.4,306.19,-89.0,151.39,43.006,39.362225,16.225752,1019.35,741.8794719281817,1.73,9.677419,164.9,12 / 22,1261,2016-12-06 18:46:42:687
-0.0124,9.549,0.1121,-0.0409,9.8067,-0.0953,-15.6,-33.96,32.58,310.51,-89.39,156.8,47.674,39.362232,16.225744,1012.9,741.8794719281817,0.0,9.677419,,10 / 20,1510,2016-12-06 18:46:42:936
-0.0699,9.664,-0.2616,-0.0272,9.8067,-0.0953,-16.92,-34.26,32.64,316.43,-89.42,164.05,47.217,39.362232,16.225744,1012.9,741.8794719281817,0.0,9.677419,,10 / 20,1760,2016-12-06 18:46:43:186
0.0642,9.9417,-0.7287,-0.0136,9.8067,-0.0817,-16.74,-34.8,32.58,316.42,-89.42,164.05,47.217,39.362232,16.225744,1012.9,741.8794719281817,0.0,9.677419,,10 / 20,2010,2016-12-06 18:46:43:436
0.0833,9.2905,0.6633,-0.0136,9.8067,-0.0817,-16.8,-34.98,32.46,322.27,-89.52,170.54,44.875,39.362232,16.225744,1012.9,741.8794719281817,0.0,9.677419,,10 / 20,2260,2016-12-06 18:46:43:686
0.3036,9.4437,0.4297,-0.0136,9.8067,-0.0681,-16.74,-34.86,32.7,323.01,-89.52,170.54,48.558,39.362232,16.225744,1012.9,741.8794719281817,0.0,9.677419,,12 / 22,2510,2016-12-06 18:46:43:936
0.112,9.8651,-1.1024,-0.0136,9.8067,-0.0681,-16.56,-34.56,32.64,321.2,-89.59,168.69,65.223,39.362232,16.225744,1012.9,741.8794719281817,0.0,9.677419,,12 / 22,2761,2016-12-06 18:46:44:187
-0.1274,9.9991,-0.8408,0.0,9.8067,-0.0681,-15.24,-33.12,32.52,324.03,-89.59,168.69,63.57,39.362232,16.225744,1012.9,741.8794719281817,0.0,9.677419,,12 / 22,3010,2016-12-06 18:46:44:436
-0.0508,9.8076,-0.7661,0.0,9.8067,-0.0953,-14.58,-32.58,32.7,335.34,-89.44,-180.0,63.57,39.362232,16.225744,1012.9,741.8794719281817,0.0,9.677419,,12 / 22,3260,2016-12-06 18:46:44:686
0.0642,9.8172,0.0934,0.0136,9.8067,-0.1634,-15.0,-32.58,32.58,335.31,-89.36,-180.0,64.735,39.362232,16.225744,1012.9,741.8794719281817,0.0,9.677419,,11 / 20,3510,2016-12-06 18:46:44:936
0.1312,9.6448,0.2055,0.0136,9.8067,-0.1771,-15.18,-32.52,32.7,339.62,-88.96,-175.6,57.531,39.362232,16.225744,1012.9,741.8794719281817,0.0,9.677419,,11 / 20,3760,2016-12-06 18:46:45:186
0.0833,9.2713,-0.3644,0.0272,9.8067,-0.1498,-14.7,-32.64,32.76,344.79,-89.03,-170.54,61.511,39.362232,16.225744,1012.9,741.8794719281817,0.0,9.677419,,11 / 20,4010,2016-12-06 18:46:45:436
-0.022,9.8842,0.0934,0.0272,9.8067,-0.1771,-14.58,-32.22,32.46,344.11,-89.03,-170.54,61.511,39.362232,16.225744,1012.9,741.8794719281817,0.0,9.677419,,11 / 20,4260,2016-12-06 18:46:45:686
0.0737,9.5299,-0.682,0.0272,9.8067,-0.1771,-13.98,-31.74,32.28,344.86,-88.95,-171.25,54.555,39.362232,16.225737,1003.23,741.8794719281817,0.0,9.677419,,11 / 22,4511,2016-12-06 18:46:45:937
0.0163,9.4916,-0.2616,0.0409,9.8067,-0.1771,-13.14,-31.68,32.52,351.35,-88.94,-167.01,52.541,39.362232,16.225737,1003.23,741.8794719281817,0.0,9.677419,,11 / 22,4761,2016-12-06 18:46:46:187
-0.0603,9.8459,0.2055,0.0409,9.8067,-0.1226,-13.02,-32.28,32.64,355.13,-89.17,-163.3,53.709,39.362232,16.225737,1003.23,741.8794719281817,0.0,9.677419,,11 / 22,5010,2016-12-06 18:46:46:436
-0.0986,9.8746,0.4578,0.0409,9.8067,-0.0953,-12.36,-31.98,33.06,3.25,-89.39,-156.8,53.709,39.362232,16.225737,1003.23,741.8794719281817,0.0,9.677419,,11 / 22,5261,2016-12-06 18:46:46:687
-0.0029,9.4628,-0.654,0.0409,9.8067,-0.109,-12.36,-31.74,33.84,3.79,-89.39,-156.8,52.694,39.362232,16.225737,1003.23,741.8794719281817,0.0,9.677419,,11 / 22,5510,2016-12-06 18:46:46:936
0.0067,9.4533,-0.4951,0.0409,9.8067,-0.1362,-12.96,-31.44,34.26,355.72,-89.17,-163.3,54.63,39.362232,16.225737,1003.23,741.8794719281817,0.0,9.677419,,11 / 22,5760,2016-12-06 18:46:47:186
-0.0603,9.9034,0.2616,0.0272,9.8067,-0.1362,-12.96,-31.74,34.44,350.82,-89.19,-168.69,53.367,39.362232,16.225737,1003.23,741.8794719281817,0.0,9.677419,,11 / 22,6010,2016-12-06 18:46:47:436
0.0163,9.9225,0.5512,0.0136,9.8067,-0.1362,-12.72,-32.28,34.02,344.6,-89.2,-174.29,54.809,39.362232,16.225737,1003.23,741.8794719281817,0.0,9.677419,,11 / 22,6260,2016-12-06 18:46:47:686
-0.0986,9.8459,0.6913,0.0,9.8067,-0.0953,-11.88,-31.8,33.54,340.39,-89.44,-180.0,54.809,39.362236,16.225729,993.55,741.8794719281817,0.0,9.677419,,12 / 22,6511,2016-12-06 18:46:47:937
-0.0124,9.3575,-0.3644,0.0,9.8067,-0.0545,-12.18,-31.74,33.72,340.39,-89.44,-180.0,54.557,39.362236,16.225729,993.55,741.8794719281817,0.0,9.677419,,12 / 22,6761,2016-12-06 18:46:48:187
-0.022,9.5873,-0.1962,-0.0136,9.8067,-0.0272,-12.84,-32.16,33.9,320.5,-89.75,161.57,55.541,39.362236,16.225729,993.55,741.8794719281817,0.0,9.677419,,12 / 22,7010,2016-12-06 18:46:48:436
0.0546,9.4628,-0.5512,-0.0272,9.8067,-0.0136,-12.96,-32.34,33.42,311.81,-89.82,153.43,55.163,39.362236,16.225729,993.55,741.8794719281817,0.0,9.677419,,12 / 22,7260,2016-12-06 18:46:48:686
-0.0603,9.9321,0.4391,-0.0272,9.8067,-0.0136,-13.14,-32.82,33.66,275.48,-89.82,116.57,55.163,39.362232,16.22573,993.55,741.8794719281817,0.0,9.677419,,11 / 21,7511,2016-12-06 18:46:48:937
-0.0316,9.3192,-0.2709,-0.0272,9.8067,-0.0136,-13.62,-32.46,34.44,274.03,-89.82,116.57,54.875,39.362232,16.22573,993.55,741.8794719281817,0.0,9.677419,,11 / 21,7760,2016-12-06 18:46:49:186
-0.0699,9.3575,0.0,-0.0409,9.8067,-0.0136,-13.26,-32.64,33.96,267.28,-89.75,108.43,54.297,39.362232,16.22573,993.55,741.8794719281817,0.0,9.677419,,11 / 21,8011,2016-12-06 18:46:49:437
-0.1274,9.415,0.1588,-0.0272,9.8067,0.0545,-12.96,-32.64,33.66,222.4,-89.82,63.43,53.305,39.362232,16.22573,993.55,741.8794719281817,0.0,9.677419,,11 / 21,8260,2016-12-06 18:46:49:686
-0.3859,9.3575,-0.2803,-0.0409,9.8067,0.1226,-12.54,-32.28,33.54,175.06,-89.42,15.95,53.305,39.36223,16.22573,990.32,741.8794719281817,0.0,9.677419,,12 / 22,8510,2016-12-06 18:46:49:936
-0.2423,9.3862,-0.4765,-0.0817,9.8067,0.2043,-12.66,-32.22,34.02,180.11,-88.89,21.04,52.339,39.36223,16.22573,990.32,741.8794719281817,0.0,9.677419,,12 / 22,8760,2016-12-06 18:46:50:186
0.0929,9.5107,-0.2522,-0.0953,9.8067,0.2043,-13.32,-32.76,33.42,184.01,-88.68,25.02,52.089,39.36223,16.22573,990.32,741.8794719281817,0.0,9.677419,,12 / 22,9010,2016-12-06 18:46:50:436
-0.2519,9.6065,-0.4951,-0.0953,9.8067,0.2043,-13.38,-32.64,32.64,183.44,-88.68,25.02,52.131,39.36223,16.22573,990.32,741.8794719281817,0.0,9.677419,,12 / 22,9260,2016-12-06 18:46:50:686
-0.1465,9.5203,-0.5979,-0.0953,9.8067,0.2179,-13.92,-32.52,32.22,180.0,-88.61,23.63,52.725,39.362225,16.225735,983.87,741.8794719281817,1.04,9.677419,349.9,11 / 21,9510,2016-12-06 18:46:50:936
0.0354,9.9321,-0.1215,-0.1226,9.8067,0.1771,-14.82,-33.06,32.22,184.54,-88.72,29.74,52.725,39.362225,16.225735,983.87,741.8794719281817,1.04,9.677419,349.9,11 / 21,9760,2016-12-06 18:46:51:186
0.0067,9.9034,-0.5232,-0.1362,9.8067,0.0272,-15.42,-33.42,31.8,206.63,-89.09,52.13,54.89,39.362225,16.225735,983.87,741.8794719281817,1.04,9.677419,349.9,11 / 21,10011,2016-12-06 18:46:51:437
0.1312,9.4724,-0.8688,-0.1226,9.8067,-0.109,-15.96,-33.12,30.9,275.58,-89.14,123.69,53.512,39.362225,16.225735,983.87,741.8794719281817,1.04,9.677419,349.9,11 / 21,10260,2016-12-06 18:46:51:686
-0.0124,9.9513,0.6073,-0.0817,9.8067,-0.2315,-16.56,-33.06,31.02,298.65,-88.79,148.39,53.936,39.362232,16.225737,983.87,741.8794719281817,2.3,9.677419,342.5,12 / 22,10510,2016-12-06 18:46:51:936
-0.0124,9.8746,-0.2149,-0.0409,9.8067,-0.286,-16.8,-32.94,31.2,310.8,-88.57,160.56,53.936,39.362232,16.225737,983.87,741.8794719281817,2.3,9.677419,342.5,12 / 22,10760,2016-12-06 18:46:52:186
0.227,9.5778,-1.037,-0.0136,9.8067,-0.3269,-16.86,-33.12,31.32,327.85,-88.17,177.51,53.346,39.362232,16.225737,983.87,741.8794719281817,2.3,9.677419,342.5,12 / 22,11010,2016-12-06 18:46:52:436
-0.022,9.8746,-0.5699,0.0,9.8067,-0.3541,-16.26,-33.0,30.42,331.8,-88.01,-180.0,55.136,39.362232,16.225737,983.87,741.8794719281817,2.3,9.677419,342.5,12 / 22,11260,2016-12-06 18:46:52:686
0.0546,9.6927,-1.1491,0.0272,9.8067,-0.4359,-16.44,-33.36,29.82,332.97,-87.77,-177.95,57.556,39.362225,16.22574,967.74,741.8794719281817,1.37,12.903226,338.6,12 / 21,11510,2016-12-06 18:46:52:936
-0.2231,9.4341,-1.2612,0.0272,9.8067,-0.504,-16.56,-33.12,29.88,332.47,-87.21,-176.73,57.556,39.362225,16.22574,967.74,741.8794719281817,1.37,12.903226,338.6,12 / 21,11760,2016-12-06 18:46:53:186
-0.3381,9.8076,-0.7474,0.0136,9.793,-0.5584,-16.68,-33.06,29.7,331.85,-86.81,-177.14,59.25,39.362225,16.22574,967.74,741.8794719281817,1.37,12.903226,338.6,12 / 21,12010,2016-12-06 18:46:53:436
-0.1944,9.8938,-0.2709,-0.0272,9.793,-0.5721,-17.04,-33.3,29.4,327.88,-86.74,-180.0,60.412,39.362225,16.22574,967.74,741.8794719281817,1.37,12.903226,338.6,12 / 21,12260,2016-12-06 18:46:53:686
-0.453,9.5107,-1.3079,-0.0545,9.793,-0.5857,-16.86,-32.94,29.22,323.58,-86.57,176.01,54.624,39.362217,16.225752,958.06,741.8794719281817,1.22,12.903226,144.8,12 / 22,12511,2016-12-06 18:46:53:937
-0.6254,9.5203,-1.1304,-0.109,9.793,-0.6402,-17.16,-32.7,29.22,319.67,-86.39,172.41,55.061,39.362217,16.225752,958.06,741.8794719281817,1.22,12.903226,144.8,12 / 22,12761,2016-12-06 18:46:54:187
-0.4051,9.5203,-1.4854,-0.1907,9.793,-0.681,-17.7,-33.6,28.8,311.34,-85.99,166.24,55.061,39.362217,16.225752,958.06,741.8794719281817,1.22,12.903226,144.8,12 / 22,13011,2016-12-06 18:46:54:437
-0.1657,9.5012,-1.7844,-0.286,9.7794,-0.7083,-18.06,-33.66,28.32,303.35,-85.59,159.93,54.247,39.362217,16.225752,958.06,741.8794719281817,1.22,12.903226,144.8,12 / 22,13260,2016-12-06 18:46:54:686
-0.0891,9.5203,-1.2052,-0.3541,9.7794,-0.7355,-18.54,-33.24,27.12,295.31,-85.33,154.75,54.809,39.362213,16.225758,954.84,741.8794719281817,2.34,12.903226,109.7,12 / 21,13511,2016-12-06 18:46:54:937
0.112,10.0662,0.4765,-0.3677,9.7658,-0.8308,-18.78,-33.6,25.68,294.17,-84.84,155.41,55.362,39.362213,16.225758,954.84,741.8794719281817,2.34,12.903226,109.7,12 / 21,13761,2016-12-06 18:46:55:187
0.7154,9.415,-0.327,-0.3405,9.7658,-0.8853,-19.32,-33.54,25.32,293.22,-84.51,156.04,55.362,39.362213,16.225758,954.84,741.8794719281817,2.34,12.903226,109.7,12 / 21,14011,2016-12-06 18:46:55:437
-0.2902,9.8842,0.0654,-0.2452,9.7658,-0.8853,-19.98,-33.18,24.42,297.05,-84.56,162.1,57.049,39.362213,16.225758,954.84,741.8794719281817,2.34,12.903226,109.7,12 / 21,14260,2016-12-06 18:46:55:686
0.2174,10.2577,-0.1215,-0.109,9.7794,-0.8308,-19.5,-33.24,24.54,309.51,-84.92,170.98,59.128,39.3622,16.225763,951.61,741.8794719281817,4.32,9.677419,125.6,12 / 22,14510,2016-12-06 18:46:55:936
0.1408,9.8459,-1.2145,0.0,9.793,-0.7219,-19.8,-33.24,25.38,316.06,-85.7,177.88,56.031,39.3622,16.225763,951.61,741.8794719281817,4.32,9.677419,125.6,12 / 22,14760,2016-12-06 18:46:56:186
0.5526,9.9608,-0.2336,0.109,9.793,-0.6265,-19.8,-33.06,25.44,320.98,-86.02,-177.71,56.031,39.3622,16.225763,951.61,741.8794719281817,4.32,9.677419,125.6,12 / 22,15010,2016-12-06 18:46:56:436
0.859,10.296,0.9529,0.2588,9.793,-0.4903,-18.84,-32.52,25.38,339.04,-86.58,-162.41,58.14,39.3622,16.225763,951.61,741.8794719281817,4.32,9.677419,125.6,12 / 22,15261,2016-12-06 18:46:56:687
0.4377,9.6256,0.4951,0.3405,9.8067,-0.3405,-18.36,-32.34,26.1,351.16,-86.76,-152.18,56.874,39.3622,16.225775,948.39,741.8794719281817,5.83,9.677419,134.1,12 / 22,15511,2016-12-06 18:46:56:937
-0.3764,9.1947,-0.6166,0.395,9.8067,-0.2179,-17.64,-32.22,28.08,22.77,-87.26,-125.54,56.159,39.3622,16.225775,948.39,741.8794719281817,5.83,9.677419,134.1,12 / 22,15761,2016-12-06 18:46:57:187
-0.0986,9.2043,0.5232,0.3814,9.8067,-0.1362,-17.46,-31.38,28.14,39.47,-87.53,-110.77,57.176,39.3622,16.225775,948.39,744.2086897794911,5.83,9.677419,134.1,12 / 22,16010,2016-12-06 18:46:57:436
0.0737,9.7597,0.028,0.3405,9.8067,-0.0409,-17.28,-30.96,27.84,41.75,-87.74,-108.43,57.176,39.3622,16.225775,948.39,744.2086897794911,5.83,9.677419,134.1,12 / 22,16260,2016-12-06 18:46:57:686
-0.2136,9.7118,0.71,0.2996,9.8067,0.0817,-17.16,-30.42,27.78,65.25,-88.16,-85.03,54.125,39.36219,16.225784,945.16,744.2086897794911,4.14,9.677419,146.6,11 / 21,16510,2016-12-06 18:46:57:936
0.0354,9.7789,0.682,0.2724,9.8067,0.286,-16.86,-30.36,28.14,84.94,-88.08,-65.56,53.539,39.36219,16.225784,945.16,744.2086897794911,4.14,9.677419,146.6,11 / 21,16760,2016-12-06 18:46:58:186
-0.1944,10.0375,-0.6726,0.1362,9.8067,0.395,-16.2,-30.36,28.98,122.92,-87.61,-29.98,53.539,39.36219,16.225784,945.16,744.2086897794911,4.14,9.677419,146.6,11 / 21,17010,2016-12-06 18:46:58:436
0.3994,9.6448,0.6259,0.0545,9.8067,0.3541,-15.36,-29.76,29.52,140.15,-87.55,-13.13,53.539,39.36219,16.225784,945.16,744.2086897794911,4.14,9.677419,146.6,11 / 21,17260,2016-12-06 18:46:58:686
0.5813,10.0662,-0.682,0.0,9.8067,0.2315,-15.06,-29.58,30.12,151.07,-88.49,-3.01,52.537,39.362183,16.225792,941.94,744.2086897794911,3.89,9.677419,156.6,11 / 21,17511,2016-12-06 18:46:58:937
-0.9606,9.4437,-0.9342,0.0409,9.8067,0.1771,-14.46,-29.58,30.3,147.96,-88.8,-7.59,53.008,39.362183,16.225792,941.94,744.2086897794911,3.89,9.677419,156.6,11 / 21,17760,2016-12-06 18:46:59:186
-0.0029,9.8363,-0.3924,0.0953,9.8067,-0.0681,-13.62,-29.7,31.5,106.03,-89.38,-50.19,55.702,39.362183,16.225792,941.94,744.2086897794911,3.89,9.677419,156.6,11 / 21,18011,2016-12-06 18:46:59:437
-0.3764,9.8268,0.1121,0.109,9.8067,-0.3541,-13.14,-29.76,31.8,3.16,-88.51,-154.8,55.702,39.362183,16.225792,941.94,744.2086897794911,3.89,9.677419,156.6,11 / 21,18261,2016-12-06 18:46:59:687
-0.3093,9.2138,-0.682,0.1226,9.793,-0.5448,-12.72,-29.64,31.98,352.05,-87.45,-165.53,56.022,39.362175,16.2258,938.71,744.2086897794911,3.13,9.677419,146.5,10 / 20,18510,2016-12-06 18:46:59:936
0.3323,9.8459,-0.1495,0.109,9.793,-0.6538,-12.84,-30.54,32.34,347.99,-86.19,-169.16,54.639,39.362175,16.2258,938.71,744.2086897794911,3.13,9.677419,146.5,10 / 20,18760,2016-12-06 18:47:00:186
-0.5009,9.8363,0.2336,0.0817,9.793,-0.681,-13.44,-31.26,32.34,344.89,-85.98,-172.03,55.912,39.362175,16.2258,938.71,744.2086897794911,3.13,9.677419,146.5,10 / 20,19010,2016-12-06 18:47:00:436
-0.1944,9.3575,-0.2709,-0.0409,9.793,-0.681,-13.56,-31.5,32.64,335.53,-86.02,-180.0,55.073,39.362175,16.2258,938.71,744.2086897794911,3.13,9.677419,146.5,10 / 20,19260,2016-12-06 18:47:00:686
-0.9318,9.4724,-0.1121,-0.1771,9.793,-0.5448,-13.38,-31.74,33.18,326.77,-86.14,171.7,55.073,39.362167,16.22581,938.71,744.2086897794911,5.72,9.677419,136.6,11 / 19,19510,2016-12-06 18:47:00:936
-0.4243,9.7406,-0.5325,-0.2315,9.8067,-0.3677,-13.26,-31.98,33.12,308.48,-87.3,151.93,57.259,39.362167,16.22581,938.71,744.2086897794911,5.72,9.677419,136.6,11 / 19,19760,2016-12-06 18:47:01:186
-0.022,9.2809,-0.1308,-0.2996,9.8067,-0.2996,-13.98,-32.22,32.4,291.85,-87.52,137.6,55.319,39.362167,16.22581,938.71,744.2086897794911,5.72,9.677419,136.6,11 / 19,20010,2016-12-06 18:47:01:436
-0.7499,10.0279,-0.2616,-0.3405,9.8067,-0.2588,-14.82,-32.4,32.22,285.1,-87.52,132.4,57.717,39.362167,16.22581,938.71,744.2086897794911,5.72,9.677419,136.6,11 / 19,20260,2016-12-06 18:47:01:686
-1.1329,9.7501,-0.5886,-0.4222,9.8067,-0.2179,-15.6,-32.7,31.98,275.23,-87.35,122.74,57.717,39.362152,16.225824,941.94,744.2086897794911,5.44,9.677419,140.2,11 / 20,20511,2016-12-06 18:47:01:937
-1.1234,9.482,-1.1865,-0.5312,9.793,-0.2179,-16.02,-32.46,30.96,263.17,-86.79,113.39,57.444,39.362152,16.225824,941.94,744.2086897794911,5.44,9.677419,140.2,11 / 20,20760,2016-12-06 18:47:02:186
-0.4051,9.9417,-0.9155,-0.6265,9.793,-0.3405,-17.22,-32.94,29.28,260.23,-86.19,113.36,57.674,39.362152,16.225824,941.94,744.2086897794911,5.44,9.677419,140.2,11 / 20,21010,2016-12-06 18:47:02:436
-0.8648,9.9321,-0.5512,-0.6538,9.7794,-0.4495,-18.12,-33.12,28.08,265.62,-85.45,122.86,59.243,39.362152,16.225824,941.94,744.2086897794911,5.44,9.677419,140.2,11 / 20,21261,2016-12-06 18:47:02:687
-0.52,9.0798,-0.3644,-0.6946,9.7794,-0.4903,-19.68,-33.3,26.7,264.43,-85.1,125.75,59.243,39.36215,16.22585,945.16,744.2086897794911,8.1,9.677419,111.5,11 / 20,21510,2016-12-06 18:47:02:936
-0.4721,9.8363,-0.2616,-0.7627,9.7658,-0.5176,-20.4,-33.48,24.54,260.05,-84.61,124.16,58.938,39.36215,16.22585,945.16,744.2086897794911,8.1,9.677419,111.5,11 / 20,21760,2016-12-06 18:47:03:186
-0.1753,9.3575,-0.5886,-0.7764,9.7658,-0.4767,-21.06,-32.94,22.86,255.73,-84.54,123.69,58.714,39.36215,16.22585,945.16,744.2086897794911,8.1,9.677419,111.5,11 / 20,22010,2016-12-06 18:47:03:436
0.792,9.4437,-0.3083,-0.7219,9.7794,-0.395,-22.08,-33.36,20.28,247.11,-84.84,118.54,60.316,39.36215,16.22585,945.16,744.2086897794911,8.1,9.677419,111.5,11 / 20,22260,2016-12-06 18:47:03:686
-0.2902,9.9321,-0.9903,-0.5721,9.793,-0.3133,-22.62,-33.42,18.96,244.88,-85.8,119.48,60.04,39.36215,16.225868,945.16,744.2086897794911,5.98,9.677419,106.8,11 / 20,22510,2016-12-06 18:47:03:936
0.792,10.2194,1.009,-0.4631,9.8067,-0.1634,-23.34,-33.18,18.0,237.04,-87.0,111.8,60.04,39.36215,16.225868,945.16,744.2086897794911,5.98,9.677419,106.8,11 / 20,22760,2016-12-06 18:47:04:186
0.8303,9.0798,-0.1868,-0.286,9.8067,-0.0409,-23.28,-33.48,18.0,227.68,-87.97,101.31,59.59,39.36215,16.225868,945.16,744.2086897794911,5.98,9.677419,106.8,11 / 20,23011,2016-12-06 18:47:04:437
0.2557,9.5107,-0.7287,-0.0681,9.8067,0.0272,-22.8,-33.36,17.82,217.4,-89.05,90.0,57.157,39.36215,16.225868,945.16,744.2086897794911,5.98,9.677419,106.8,11 / 20,23260,2016-12-06 18:47:04:686
0.3419,9.6065,-0.5979,0.0136,9.8067,0.0545,-22.8,-33.36,18.06,173.09,-89.66,45.0,58.889,39.36214,16.225895,948.39,744.2086897794911,8.71,9.677419,109.7,9 / 18,23511,2016-12-06 18:47:04:937
0.1216,9.7789,-0.9436,0.0953,9.8067,0.0545,-23.28,-33.24,17.46,81.98,-89.55,-45.0,58.889,39.36214,16.225895,948.39,744.2086897794911,8.71,9.677419,109.7,9 / 18,23760,2016-12-06 18:47:05:186
1.1368,9.5203,0.2709,0.1498,9.8067,0.0545,-22.98,-33.06,17.34,59.12,-89.14,-68.2,59.512,39.36214,16.225895,948.39,744.2086897794911,8.71,9.677419,109.7,9 / 18,24010,2016-12-06 18:47:05:436
0.5526,10.162,0.0187,0.2996,9.8067,0.0136,-22.8,-33.3,17.94,42.13,-88.41,-87.14,59.33,39.36214,16.225895,948.39,744.2086897794911,8.71,9.677419,109.7,9 / 18,24260,2016-12-06 18:47:05:686
1.2708,9.4437,0.8221,0.4359,9.8067,0.0136,-22.62,-33.42,18.9,41.86,-88.01,-87.71,59.312,39.362137,16.22592,945.16,744.2086897794911,6.41,9.677419,109.7,11 / 20,24510,2016-12-06 18:47:05:936
0.859,9.7885,-0.5512,0.504,9.8067,0.0272,-22.44,-33.54,20.34,44.77,-87.45,-88.21,59.312,39.362137,16.22592,945.16,744.2086897794911,6.41,9.677419,109.7,11 / 20,24760,2016-12-06 18:47:06:186
1.0602,9.5395,0.1495,0.6538,9.793,0.0272,-21.9,-33.36,21.78,50.53,-86.49,-87.4,59.301,39.362137,16.22592,945.16,744.2086897794911,6.41,9.677419,109.7,11 / 20,25010,2016-12-06 18:47:06:436
1.4528,10.0375,-0.5886,0.7627,9.7794,0.0272,-20.94,-32.58,22.92,54.6,-85.61,-86.88,59.967,39.362137,16.22592,945.16,744.2086897794911,6.41,9.677419,109.7,11 / 20,25260,2016-12-06 18:47:06:686
1.0602,9.8172,0.9996,0.8581,9.7794,-0.0136,-20.28,-32.52,24.0,54.75,-85.46,-87.99,58.437,39.36213,16.225939,945.16,744.2086897794911,5.94,9.677419,131.3,11 / 19,25510,2016-12-06 18:47:06:936
0.8973,9.3575,-1.0557,0.9126,9.7658,-0.0545,-18.96,-32.82,26.4,54.92,-84.73,-93.47,60.459,39.36213,16.225939,945.16,744.2086897794911,5.94,9.677419,131.3,11 / 19,25760,2016-12-06 18:47:07:186
0.0833,9.8172,-0.028,0.9262,9.7658,-0.0817,-18.0,-32.52,27.72,57.74,-84.57,-94.21,60.459,39.36213,16.225939,945.16,744.2086897794911,5.94,9.677419,131.3,11 / 19,26010,2016-12-06 18:47:07:436
1.357,9.0032,-0.1495,0.9262,9.7658,-0.1226,-16.38,-32.22,29.58,59.78,-84.55,-96.71,59.878,39.36213,16.225939,945.16,744.2086897794911,5.94,9.677419,131.3,11 / 19,26260,2016-12-06 18:47:07:686
1.4624,9.7118,-0.3644,0.8989,9.7658,-0.1362,-14.4,-32.16,31.68,62.18,-84.68,-98.62,59.932,39.36212,16.225948,935.48,744.2086897794911,6.23,9.677419,143.7,11 / 20,26510,2016-12-06 18:47:07:936
-0.1274,10.0183,0.8128,0.967,9.7658,-0.0953,-13.14,-31.56,33.06,64.72,-84.52,-98.37,60.4,39.36212,16.225948,935.48,744.2086897794911,6.23,9.677419,143.7,11 / 20,26760,2016-12-06 18:47:08:186
0.8207,8.9265,0.355,0.967,9.7658,0.0409,-11.58,-31.02,33.42,74.93,-84.34,-90.0,60.4,39.36212,16.225948,935.48,744.2086897794911,6.23,9.677419,143.7,11 / 20,27010,2016-12-06 18:47:08:436
0.6579,9.9225,0.7661,0.9262,9.7658,0.2179,-10.2,-31.5,34.56,85.93,-84.36,-81.07,59.322,39.36212,16.225948,935.48,744.2086897794911,6.23,9.677419,143.7,11 / 20,27260,2016-12-06 18:47:08:686
0.3994,9.4341,-0.4578,0.8717,9.7658,0.3133,-9.18,-31.98,35.22,97.08,-84.43,-73.38,56.688,39.362095,16.22596,932.26,744.2086897794911,8.14,9.677419,164.2,11 / 18,27510,2016-12-06 18:47:08:936
1.223,10.229,-0.5419,0.7764,9.7794,0.3269,-8.16,-32.34,35.94,103.84,-84.93,-67.86,56.685,39.362095,16.22596,932.26,744.2086897794911,8.14,9.677419,164.2,11 / 18,27760,2016-12-06 18:47:09:186
